WBICs	Kw_relative_0.25	Kw_relative_0.5	Kw_relative_0.75	Kw_relative_1	Kw_relative_1.25	Kw_relative_1.5	Kw_relative_2	Kw_relative_4
2497400	21.6627956250504	21.6522371422142	21.5837376795186	21.4604943672699	21.1737325129258	21.009054714139	20.5821195531555	17.9775821939545
2497700	NA	NA	NA	NA	NA	NA	NA	NA
2498000	21.9061197786228	21.8483851680675	21.669948442538	21.2384421222255	20.6891904025071	19.3498349179463	13.0778739311299	7.74778384430013
2498600	21.9199773231069	21.8747269546031	21.8406328742476	21.7600665251508	21.562567917021	21.2970375498325	20.2279478088966	13.8459074220535
2499000	16.0180670304917	9.08054737791574	7.84283569084755	7.97832952229603	7.772787129239	8.28813452203429	11.6751374529698	11.6179953378465
2499500	22.5120676248151	22.3887339092376	22.2857167819494	22.1776285800668	22.0659600038044	21.8826719486772	21.6721893734512	20.6269107694201
2499900	NA	NA	NA	NA	NA	NA	NA	NA
250000	22.2141277446314	22.0512670331685	21.8999790977135	21.6637889446511	21.4198033466316	21.1328983041395	20.8875488270099	20.7891449765985
2500100	22.0645079552661	21.8541142955986	21.0861228980512	17.3442633667507	13.9089391636316	11.7022794459213	10.4915793095702	9.00934364068438
2500500	23.2539045234863	23.2083308045594	23.0400150154296	19.8221106928362	13.9703151847332	10.7306270196347	7.37396669322636	6.56031631074739
2501000	22.7418930013379	22.6439382077301	22.5561918969725	22.4092218497494	21.9509354489708	21.7625831314051	20.3212060141054	11.5370879683693
2501300	20.1077720697535	19.7169890311387	19.5254771423687	19.2079302831817	18.7005660053437	18.1482401236879	17.4830446664053	16.5771233337411
2501700	22.0344934382899	21.936257066427	16.6165432572021	11.2952792105697	8.87437970814617	7.18577327057739	6.27409902915182	6.01620014217309
2502000	22.5872929155813	22.496763733353	16.1444055650025	9.76985516955327	6.99855992588696	6.03584786045915	5.26030214395953	4.82299217410591
2502200	21.1120811253757	20.8321118870114	20.6181535382981	20.4627001717512	20.349617325455	20.2692956183529	20.0896723138736	18.4277559127348
2502800	22.835798595066	22.7110795966818	22.6059590395859	22.4985493183638	22.3668272531157	22.2161527975273	21.6934726768453	20.4657922649274
2503400	NA	NA	NA	NA	NA	NA	NA	NA
2503500	21.8188813215926	21.7084587336883	21.276878817674	20.7947180823379	18.6389478757175	16.2637680376985	13.8271792851204	11.3329025247201
2506400	21.4030422228216	21.4030423055925	21.4030423972943	21.4030424967704	21.4030425984255	21.4030427050928	21.4030426857141	21.4030431242835
25100	23.3734934763942	10.9564490061783	8.05425705129696	7.09328836558132	7.02973964257403	6.98739889117394	7.28881118919275	7.56715123230683
251600	21.6625410307978	21.2947786173786	21.0292820650534	20.8184831166443	20.6533453039113	20.5291185741172	20.2770304591863	16.2130783348357
2518800	22.3989814781807	22.3078276938921	22.2313649950528	22.0925139303909	21.8474477240619	21.5707386151192	18.4058419121336	9.32781122481265
25300	22.7608787625724	22.8937011333681	22.9969144043225	23.0758301198879	23.1347786202239	23.145902196015	23.1039864687164	22.5700512466757
2533000	20.6028793291994	20.222728431193	19.9665583546705	19.79844205288	19.6794687706689	19.5862612075929	19.3491656211452	17.2170549510399
2533300	21.6708821940919	21.5889828593778	21.5048139145688	21.4436463132931	21.2023284299363	20.7937773183357	20.1599688613556	10.2490362032679
253800	22.5067095851266	22.5067095851266	22.5067095851266	22.5067095851266	22.5067095851266	22.5067095851266	22.5067095851266	22.5067095851266
2542200	21.9806846255486	17.7590301530955	9.00993777437283	6.72443360163975	6.03133126528657	5.51477498150229	5.33438691223444	4.71958087307139
2543100	22.0745300806868	13.8552477057631	7.27657821656509	5.795831734415	5.62196403445976	5.2210358999411	4.99592773144699	4.6666714495779
254900	23.1114676907289	23.0160223974483	21.064702496504	13.7583317978334	10.4520089778633	8.59405292011569	7.70071577129216	5.25107263432233
255000	23.2806155914618	13.5597383822502	8.7879512878237	7.92124861646815	7.11773515831677	7.28955143163273	6.95091379689194	6.84113192901488
255300	23.2094322893561	23.0715872161146	16.8408484113805	11.1836534546167	8.48021691247886	7.66440812428659	6.99995478142772	6.06942139603361
2553000	21.615231440586	21.7437251820365	21.8406022867964	21.9065235383624	21.9076479180868	21.8813773887634	21.6635048516332	20.0519767764901
25600	22.8433532852234	22.9983181549558	22.9964801186791	22.8914306241322	22.6928339265018	22.4083194500254	21.5818230872598	11.1637444189296
256100	22.3770868460749	22.3707890292523	22.3685495894244	22.3668227651512	22.3443444077497	22.341851985545	22.3111618028903	22.3661868521029
