observed	modeled
12.496	19.957
11.65	9.3822
3.041	4.9109e-011
1.1253	4.1795e-011
15.752	5.308
12.2	21.827
8.5709	22.502
15.314	5.3736
1.1833	3.5354e-011
4.0396	3.2922e-011
24.191	21.444
13.967	20.325
0.8403	3.9457e-011
19.528	10.983
18.991	23.411
11.235	8.8457
12.928	9.622
1.5309	3.6406e-011
19.088	28.531
16.242	23.462
1.5106	3.4526e-011
2.6805	3.2782e-011
2.4048	3.5e-011
1.3835	2.8493e-011
0.81278	3.3836e-011
12.802	14.939
4.2788	4.2204e-011
0.7854	2.6263e-011
1.9652	3.9727
12.621	0.43984
2.6427	12.167
6.1636	2.2234e-011
0.51328	0.70215
4.2925	4.0634e-011
15.458	5.971
4.1949	3.3628e-011
4.6529	2.6956
0.98309	6.6368
1.5724	5.9821
5.6332	2.2519
1.8003e-011	2.2563e-011
9.0867	11.928
7.1846	4.2833
8.9351	7.783
0.50317	1.5534e-011
0.078608	2.0002e-011
0.60987	2.3069e-011
0.43968	1.629e-011
0.50493	2.2971e-011
1.069	2.0606e-011
0.24955	1.6101e-011
0.65033	2.1953e-011
4.2311	2.2709e-011
0.60206	2.0649e-011
6.8519	5.8531
5.3818	9.7825
0.6098	2.2807e-011
0.72849	2.2282e-011
7.7528	0.53031
0.93842	2.0057e-011
3.4111	11.016
4.7428	13.991
4.1238	1.7216e-011
0.63554	1.5875e-011
1.4666	1.618e-011
9.3395	4.0791
3.5415	2.3571
6.222	6.1174
1.5403	-5.5814e-012
0.7371	2.6476
3.4471	3.8222
0.85132	-8.5216e-012
3.1166	1.1888
3.5939	2.1882
1.4205	-6.4998e-012
1.1484	-9.2051e-012
0.35983	-6.8415e-012
0.47371	-9.3901e-012
0.25324	-5.674e-012
0.44307	-7.4965e-012
-9.7603e-012	-7.0195e-012
5.1352	7.0639
1.1411	1.6752
4.1808	1.7944
0.98905	1.4934
0.63586	-8.6569e-012
0.28852	2.3552
0.7423	-6.6493e-012
1.7959	2.8808
2.6989	-7.9236e-012
1.0652	2.4451
2.213	-7.6958e-012
0.36664	-8.2226e-012
3.9111	1.4931
4.2298	-6.6849e-012
3.8155	3.5465
0.70477	-6.2933e-012
1.2075	4.8544
1.8279	0.99154
2.5161	1.2251
0.90637	-7.7456e-012
0.37199	-9.262e-012
4.2424	3.6338
0.3816	-8.1514e-012
1.7608	1.1144
4.5763	-7.1049e-012
0.9593	1.6176
2.7352	6.6872
0.89862	-9.3901e-012
0.14715	-8.7138e-012
3.2113	0.67935
2.2199	-9.0698e-012
1.8374	0.60844
0.81692	5.2983
815.3	862.88
774.62	811.04
596.37	610.99
270.52	292.69
541.15	529.53
600.99	534.92
369.27	337.78
253.23	252.24
316.8	273.76
495.59	564.53
539.42	460.84
464.74	429.13
592.24	582.96
541.53	502.27
518.52	445.73
540.69	516.27
469.6	452.35
461.21	477.69
504.47	551.64
659.74	693.76
690.02	754.14
735.5	798.01
637.24	624.51
327.88	288.89
159.62	202.36
535.89	490.41
752.93	764.96
783.11	925.56
787.76	889.24
678.2	690.73
589.54	582.02
433.99	400.67
134.94	126.3
84.817	35.241
162.92	156.58
173.63	188.57
129.89	135.1
66.278	84.216
4.0619	3.6832
10.402	2.0234e-011
7.6728	1.9438
27.552	41.395
85.769	88.757
3.9568	14.33
4.8738	7.9357e-012
15.244	17.335
37.231	56.383
26.388	65.698
46.808	52.803
0.74143	4.9047e-012
9.2526	8.2985e-012
17.233	27.812
41.857	57.862
63.929	74.062
55.032	86.644
10.988	32.722
14.07	-3.9724e-012
33.028	44.854
47.182	110.51
3.5877	47.78
26.641	3.5781
6.9066	0.97571
7.0333	1.4273e-011
15.636	10.162
30.903	47.195
7.8381	8.9863
30.258	40.221
21.883	2.0268
26.099	61.989
27.089	83.677
33.294	87.07
33.177	76.819
11.047	27.361
40.515	75.82
50.643	51.512
84.859	65.463
73.614	51.98
79.145	47.923
48.266	32.49
50.795	29.024
40.768	20.236
20.758	3.6113
20.699	1.3691
17.12	6.8288
2.0457	2.9531e-011
32.474	18.104
60.978	44.165
49.852	20.479
41.878	18.946
40.337	17.867
56.779	26.042
49.824	23.96
26.573	1.6775e-011
1.0809	2.306e-011
52.364	30.506
38.15	15.857
12.782	0.074009
1.7908	3.1674e-011
3.8915	0.037481
47.391	16.49
41.141	25.839
38.098	2.1597
2.4452	1.3231
35.733	40.717
9.224	0.5899
29.263	53.689
198.95	223.5
195.98	268.67
6.9602	3.3361
3.8703	-7.3005e-011
116.88	99.42
100.87	75.292
129.04	113.01
90.797	57.024
0.25421	-5.5945e-011
22.184	23.073
97.989	85.497
126.17	83.922
71.572	31.421
1.7005	-7.7513e-011
0.57225	-9.8514e-011
1.1782	-1.2032e-010
45.222	43.547
112.44	101.06
148.83	141.14
186.07	147.77
175.76	162.68
141.97	131.1
195.63	131.62
100.98	91.05
55.604	28.134
67.815	12.999
42.974	2.7572
124.56	95.537
84.642	64.033
150.77	127.44
195.99	131.79
344.75	260.67
327.69	261.49
209.85	152.38
136.88	59.256
110.21	41.904
2.6921	-1.4575e-010
8.0222	3.1239
131.68	168.17
218.75	195.33
309.29	260.83
256.19	233.44
233.93	174.96
203.63	136.6
190.38	118.45
11.347	9.4244
21.228	18.584
102.96	70.925
100.86	99.754
167.31	142.47
205.66	162.65
256.81	189.14
250.85	188.11
57.938	52.015
57.783	42.763
195.95	141.39
220.44	163.56
124.58	65.844
118.78	22.497
27.212	-6.2496e-011
228.76	221.87
324.32	248.84
168.79	75.163
29.918	9.8433
28.4	20.405
155.2	117.48
206.59	144.81
126.35	64.894
42.857	24.457
207.48	130.57
230.64	184.44
164.51	97.619
40.095	23.635
137.99	96.526
224.29	154.31
198.72	82.483
37.922	2.8744
209.24	140.69
185.17	80.871
107.18	112.47
227.76	178.78
153.37	119.62
23.229	24.292
320.09	264.69
159.25	100.95
5.6508	3.6592
1.2894	-2.7226e-011
17.794	7.8074
20.543	19.838
2.666	5.3112
1.6675	0.71886
13.304	7.879
13.96	13.964
2.7012	0.52958
27.735	25.576
3.3163	-3.2201e-011
1.8677	-2.4416e-011
10.726	4.1822
11.842	-2.6615e-011
5.3727	8.2894
0.92977	1.1778
8.3969	1.2544
8.3719	-2.7109e-011
41.175	3.007e-011
29.773	4.0224e-011
18.187	3.6148e-011
0.17788	3.7914e-011
11.488	3.87e-011
35.1	7.5075
38.424	16.989
1.8717	3.2091e-011
9.0728	3.9908e-011
29.607	1.3686
9.2058	3.9366e-011
5.7947	3.4551e-011
7.1869	4.0508e-011
7.7566	1.1178
35.907	1.8285
43.579	3.8568e-011
3.5365	2.895e-011
10.908	3.8045
44.346	17.119
570.52	679.11
703.13	764.09
376.82	440.47
486.32	543.74
575.12	616.59
510.34	547.27
286.13	350.83
527.9	594.62
686.5	834.29
437.68	348.82
390.46	376.17
360.35	351.73
317.63	286.74
293.28	245.56
242.22	201.96
49.344	18.139
0.96356	-2.1954e-010
246.45	233.66
291.62	277.79
230.39	230.89
406.73	369.43
205.04	235.9
61.318	56.78
12.507	33.159
2.5819	-2.0057e-010
161.9	165.33
310.51	285.66
264.74	213.3
135.34	97.243
163.27	177.16
166.17	133.69
275.99	220.47
333.12	342.14
215.57	256.76
418.67	457.37
372.08	338.32
588.97	599.58
676.92	605.52
886.88	892.49
382.38	818.12
487.88	430.81
627.12	594.97
510.48	583.2
700.47	746.15
194.07	266.11
660.13	707.73
80.497	92.584
35.915	0.0038671
668.08	1001.6
800.42	884.19
478.09	455.88
-7.9984e-009	-8.1409e-009
186.41	212.88
565.99	707.35
382.05	495.57
-8.497e-009	0.00079004
112.97	-8.0756e-009
298.79	553.32
743.08	814
367.62	667.76
5.6139	62.142
156.18	483.22
640.44	808.01
475.74	655.97
490.08	664.8
481.55	658.09
-8.2281e-009	61.229
146.26	74.332
548.25	541.06
99.694	100.18
782.13	705.43
597.64	644.65
647.91	658.94
29.251	9.4387
21.601	6.3203e-011
1.2984	7.5655e-011
3.7482	5.1004e-011
4.8375	0.84218
25.528	6.4225e-011
10.591	6.8589e-011
2.1775	6.3157e-011
15.123	6.1998
6.6302	6.9775e-011
53.764	16.69
152.82	50.601
266.5	113.77
11.824	-3.568e-010
124.05	79.966
242.27	129.01
171.76	51.394
7.3735	-3.7109e-010
88.699	36.636
174.18	77.39
153.67	53.097
181.75	39.789
18.685	6.05
192.87	68.367
169.87	25.562
83.139	4.7472
10.799	-4.0913e-010
48.742	32.894
202.7	94.824
102.5	8.7215
18.012	-4.0535e-010
145.95	85.862
219.59	80.474
134.8	24.932
14.598	3.6038
62.519	39.156
188.8	79.243
194.13	69.372
34.174	15.656
67.998	28.22
140.4	18.162
145.86	19.274
125.16	8.0231
182.18	107
92.126	2.8283
114.79	0.52888
23.147	8.3327
154.63	50.218
125.18	27.577
5.3036	-4.0595e-010
23.552	11.825
220.11	82.177
107.12	6.2647
28.785	0.7089
101.02	130.75
158.02	179.38
85.426	102.99
50.216	71.58
15.005	3.2708
31.422	66.107
17.879	116.06
141.44	219.12
111.8	173.93
14.325	88.11
3.4418	52.934
41.401	42.342
119.62	116.56
87.097	121.14
9.0237e-012	-4.6339e-011
27.564	112.22
83.706	155.98
27.072	107.02
-8.9864e-012	5.6426
82.91	102.52
118.39	168.67
8.8782	2.9944
-4.0926e-011	-2.4542e-012
31.954	60.41
117.23	180.21
132.69	215.1
70.155	71.267
3.2249	2.4176e-011
60.68	69.861
90.467	113.01
100.03	132.59
80.186	161.78
4.7824	0.037817
72.666	86.669
112.86	156.95
24.546	52.321
74.51	80.338
160.2	214.94
228.19	233.14
119.44	127.52
90.236	85.029
152.44	189.68
84.862	98.058
73.888	142.78
156.6	176.14
38.235	49.223
14.551	53.697
120.97	172.49
83.994	94.972
17.116	14.127
38.08	16.848
14.18	3.5339
7.6966	1.2856
32.484	36.234
42.936	27.124
10.146	18.943
1.268	1.2999e-011
5.0783	2.6331
36.66	36.811
94.78	64.97
60.489	53.062
38.381	22.057
-6.8891e-012	2.3884e-011
5.3663	6.3579
48.676	39.783
46.4	33.369
41.534	19.647
3.3432	0.63211
8.7274	15.029
19.679	17.236
38.639	39.843
1.2872	3.616e-013
14.058	28.973
48.378	57.381
77.151	69.44
16.266	1.3327
1.079	-1.1129e-011
58.101	47.623
36.656	11.522
1.6852	-1.3485e-011
7.1445	19.913
45.143	22.33
58.523	48.69
6.4739	10.469
6.1461	5.3108
8.678	2.2216
26.309	20.561
36.176	21.089
26.181	1.5798e-011
6.2128	14.74
20.982	7.2183
40.059	10.062
14.65	0.18896
12.875	8.0897
50.716	54.065
60.686	30.182
37.792	8.997
19.102	21.763
64.771	36.438
42.348	1.0249e-011
5.9331e-011	4.5205e-011
17.05	7.0942
17.1	13.312
12.431	3.2406
20.001	5.1484
20.854	11.078
12.234	5.7608e-011
20.649	0.42571
8.5294	5.8272e-011
6.2148	0.43865
5.6372e-011	5.8196e-011
2.0725	0.72319
4.0606	1.3926
32.799	6.3621
18.473	5.7934e-011
6.3696	0.9839
28.535	14.645
32.094	11.582
31.827	7.5419
24.802	7.6333
4.0152	5.5472e-011
0.76579	6.0603e-011
2.9597	7.0489e-011
0.010839	5.9207e-011
0.0059026	7.4334e-011
0.15269	1.0048
3.7232	6.3493e-011
5.7877e-011	6.2281e-011
1.703	6.344e-011
34.221	20.13
18.361	4.2052
53.593	26.639
24.149	3.8558
34.033	5.2257
9.5759	0.49642
13.739	7.369
0.19256	5.6997e-011
6.8598e-011	6.1022e-011
11.658	7.4442
14.621	7.1995
18.729	10.013
19.012	6.0878
15.206	2.5552
3.3167	7.7158e-011
2.3113	6.826e-011
2.9753	1.5051
7.2309	5.5648
15.406	3.8095
6.7391	5.9903e-011
5.8245	6.3148e-011
18.289	3.092
13.595	7.33e-011
6.9759e-011	5.8974e-011
4.1629	6.4396e-011
6.8757e-011	6.5164e-011
0.58073	7.3464e-011
5.294e-011	1.1587
0.97281	7.307e-011
0.76217	5.554e-011
1.4476	5.4017e-011
14.603	8.5493
13.067	2.3671
9.1557	7.0154e-011
11.787	7.6468
25.821	2.7265
2.5485	5.2747e-011
1.0995	5.219e-011
1.019	2.371
0.82901	4.7734
0.55441	6.6172e-011
0.5224	5.9024e-011
6.5078e-011	7.7957e-011
0.47889	5.5228e-011
2.5773	0.45962
1.6918	6.4702e-011
35.846	19.638
11.904	6.1926e-011
10.168	7.754e-011
5.9748	2.9451
6.3137e-011	6.7085e-011
5.2226e-011	5.8734e-011
0.02831	6.8321e-011
0.63372	5.873e-011
13.413	9.8249
11.942	1.7234
48.157	25.152
26.319	12.391
19.336	5.0081
15.327	3.1317
13.607	10.058
8.7471	6.1963e-011
3.2834	0.20017
6.424e-011	5.8929e-011
0.21618	6.7554e-011
0.064054	6.7568e-011
6.2674e-011	7.8542e-011
0.05619	1.1092
0.45238	6.55e-011
20.432	15.133
11.083	4.2411
8.7666	7.4604e-011
27.972	12.792
33.592	23.462
37.17	16.917
0.86601	6.9753e-011
5.2029	0.49907
5.6409	6.9056e-011
1.9607	5.9262e-011
1.3946	6.44e-011
6.9073e-011	6.1607e-011
0.28982	6.6558e-011
5.8642e-011	6.0076e-011
11.79	0.99153
0.2683	7.9993e-011
14.875	7.7964
8.5882	14.761
24.218	9.0546
13.394	2.4198
18.925	6.358
6.2856	6.2353e-011
9.5915	1.2996
7.3236	5.6964e-011
0.53496	7.275e-011
0.10781	6.5137e-011
6.3963e-011	6.6526e-011
0.25937	6.252e-011
5.6903e-011	1.9515
1.422	6.4608e-011
23.727	15.147
40.607	24.603
45.849	23.819
34.453	5.5698
18.489	0.21081
25.746	5.8676
17.249	3.5384
5.9148e-011	6.4107e-011
0.54058	7.1988e-011
0.47981	5.7959e-011
9.6241	2.6533
20.809	8.8464
10.919	6.7842e-011
8.6952	0.94599
26.618	8.0987
15.293	6.0688e-011
12.222	6.2976e-011
0.32401	6.0761e-011
2.1151	5.9077e-011
0.52335	7.6565e-011
0.50844	7.0949e-011
0.15752	7.651e-011
0.12621	2.2392
6.7662	5.7988e-011
3.837	6.3741e-011
11.801	7.906e-011
15.72	4.4866
8.8566	7.2229e-011
24.969	7.8402
18.123	3.607
7.6228e-011	6.1086e-011
4.7352e-011	5.8016e-011
5.8166e-011	4.2417e-011
6.8598e-011	6.3725e-011
0.0068199	5.7515e-011
1.3896	9.8718
1.2645	5.6843e-011
20.478	7.6312
14.19	4.6887
15.75	2.6533
31.943	14.716
11.84	6.9373e-011
6.4582	5.7945e-011
7.0795	6.9366e-011
19.547	4.7441
5.0965	1.4537
9.2187	1.3069
0.30664	5.0516e-011
1.2062	7.2483e-011
0.20221	6.9091e-011
0.052171	1.2246
1.1084	6.6115e-011
0.84669	6.4546e-011
5.2495	0.88464
10.653	3.2358
57.958	31.946
12.407	1.9438
27.442	8.9473
25.384	3.0963
16.625	6.7898e-011
2.1276	7.6204e-011
0.96414	5.1281e-011
0.21944	6.6368e-011
0.10342	5.2376e-011
0.23727	6.1554e-011
19.446	3.8688
44.4	21.618
35.538	13.229
25.544	6.4258e-011
29.779	1.7631
31.385	7.8235
25.802	6.443e-011
21.742	0.36848
0.10272	6.6002e-011
1.5708	5.3523e-011
2.4702	7.7603e-011
0.21568	5.7942e-011
23.163	15.207
26.77	13.484
36.064	14.712
12.446	3.6278
0.61505	7.3238e-011
0.41336	6.8052e-011
6.1212e-011	5.8389e-011
0.042067	5.5029e-011
7.3629	6.9332
18.456	12.458
24.469	13.64
26.943	30.829
32.317	18.185
40.784	22.607
10.625	5.6656e-011
10.572	5.1703e-011
0.76833	6.318e-011
0.21029	7.0825e-011
7.4786e-011	7.0547e-011
2.0316	6.3678e-011
10.372	0.49257
9.7187	8.0558e-011
11.142	8.7638
18.762	3.6067
31.606	5.3334
16.562	1.9873
34.377	11.357
10.12	6.2246e-011
26.516	10.246
10.755	6.4435e-011
0.5714	7.042e-011
0.11409	7.2748e-011
0.17806	5.5583e-011
0.069375	6.8366e-011
0.19296	4.9988e-011
1.6341	6.1855e-011
11.069	9.6503
6.5467	2.6978
21.023	9.2006
19.183	5.7238
13.377	2.529
8.4381	0.89254
10.494	3.9493
3.2232	6.9586e-011
0.40689	5.5185e-011
0.34052	5.675e-011
1.6448	6.9976e-011
0.19698	5.9992e-011
6.1262e-011	0.92786
1.434	4.1159
6.566	1.0255
9.4154	1.107
9.929	0.84004
24.4	20.179
20.9	8.4336
22.011	7.666
41.922	19.331
16.814	4.4042
1.8182	6.507e-011
1.7244	6.6988e-011
0.47021	5.234e-011
7.4373e-011	6.3611e-011
0.23616	7.1049e-011
0.76018	6.9569e-011
1.9627	7.9808
0.43436	5.7443e-011
0.47308	7.0733e-011
0.93351	7.4009e-011
14.342	11.962
50.974	31.04
48.266	10.432
25.764	10.466
26.368	5.1385
1.3477	6.6932e-011
0.13935	5.6176e-011
0.49031	6.3046e-011
1.7005	0.36233
3.0036	2.6438
13.126	1.3935
9.6736	1.9976
39.515	8.0942
39.998	13.662
16.088	6.8077e-011
26.395	3.0773
25.409	2.4003
10.068	5.446e-011
4.0022	5.5583e-011
1.1484	6.678e-011
0.16959	7.5543e-011
1.6647	5.3128e-011
0.22031	7.0367e-011
4.0332	6.5354e-011
1.6336	7.6868e-011
22.253	10.262
12.754	6.2865e-011
5.7861	3.5496
30.332	16.448
20.359	5.8927
4.0669	5.7864e-011
4.3255	6.2409
3.83	5.8801e-011
5.7541e-011	6.1507e-011
4.6604	6.8605e-011
0.28475	8.2851e-011
0.066338	0.96613
10.105	6.0211e-011
0.31996	7.0357e-011
19.242	8.7796
34.849	24.789
31.049	9.5095
33.439	11.575
18.627	7.1229e-011
15.749	0.48805
4.9385	5.5104e-011
5.9296	0.7345
0.32742	5.9103e-011
5.4487	8.2208
0.81543	5.9877e-011
0.59972	7.6204e-011
1.7396	6.3077e-011
2.7018	7.44e-011
0.47086	6.9405e-011
1.0391	3.5091
41.494	52.049
22.611	5.9194
25.844	5.6452
18.834	3.7881
15.124	4.2424
0.99287	6.2153e-011
8.061	7.6604e-011
1.8575	6.5454e-011
0.58359	6.8421e-011
0.066159	6.1807e-011
3.0815	6.8648
4.1311	6.4748e-011
13.962	3.4515
14.264	6.5605
10.757	0.74818
7.2511	6.5763e-011
1.9924	6.1866e-011
11.93	5.9938e-011
1.0969	5.787e-011
3.6051	2.8941
1.7502	6.4459e-011
5.3204	3.4816
2.8333	0.57335
8.7895	6.583e-011
1.5965	2.8571
2.3319	2.385
5.1281	5.5361e-011
0.86202	5.1276e-011
1.8425	7.9774e-011
1.9365	7.9142e-011
6.1451e-011	7.1558e-011
0.26958	8.0037e-011
0.284	6.5315e-011
0.27152	6.294e-011
5.0689	4.6676e-011
4.951	2.0836
34.005	24.689
4.0545	3.5838
7.3034	0.80375
1.9412	0.45082
5.5218	5.8917e-011
8.3573	6.4663e-011
0.68447	6.9401e-011
0.097701	7.097e-011
0.46129	10.471
1.7669	5.8704e-011
2.5233	5.9966e-011
0.52956	5.6318e-011
32.849	40.239
26.617	20.557
24.846	17.01
21.963	2.1842
16.069	4.5019
5.1638	6.0281e-011
14.238	5.246
0.39202	5.6253e-011
0.55738	6.1278e-011
8.6614	1.6886
0.16252	5.928e-011
0.45749	5.3871e-011
0.12251	6.8271e-011
4.2642	7.9128e-011
7.8443	7.3483
18.374	1.0602
14.783	2.9653
31.954	2.3102
10.804	6.0496e-011
4.856	7.225e-011
5.7397	1.7062
0.18556	5.9281e-011
292.66	253.32
414.43	361.46
448.34	402.96
240.67	198.3
184.57	207.28
184.57	357.16
242.85	335.86
236.13	196.84
84.604	84.712
291.72	286.35
8.461	0.17869
86.007	51.606
326.88	296.35
318.19	263.7
454.08	334.66
400.09	345.36
469.5	343.5
420.64	323.43
306.7	214.68
290.33	190.57
273.64	208.79
246.73	201.79
16.122	32.417
293.13	200.27
265.86	163.51
110.29	78.346
91.909	80.357
56.651	38.296
13.895	12.753
67.636	43.812
101.17	87.457
71.271	53.588
25.277	16.49
115.69	90.585
63.678	33.671
51.221	19.399
119.38	116.52
128.21	100.47
82.788	54.302
2.8651	3.0458
69.919	81.323
175.45	167.86
115.45	82.652
3.8062	0.48755
25.178	207.58
135.44	177.43
281.6	324.54
256.28	298.53
6.1506	19.983
342.76	317.2
327.24	320.22
72.287	79.095
198.33	229.15
357.88	418.35
293.1	329.89
238.24	228.45
11.594	4.9993
50.243	28.612
409.94	435.24
247.69	241.22
5.6035	-1.8911e-010
2.3128	-1.5075e-010
307.68	329.87
235.83	286.72
97.892	81.893
9.4621	12.872
108.52	142.99
198.41	237.43
328.12	339.87
314.97	319.22
8.5006	3.8232
2.2351	2.2636
193.07	228.65
372.94	394.84
211.07	196.48
4.2024	3.6236
39.359	21.393
268.71	266
262.76	301.78
389.42	375.24
22.562	10.598
67.059	89.778
91.324	130.97
194.19	310.43
16.327	-1.3412e-010
261.08	334.07
244.33	293.96
273.71	263.12
355.5	344.23
90.571	0.37369
217.26	231.02
136.29	151.22
249.98	268.87
275.17	258.88
492.64	473.52
436.62	421.69
111.04	126.93
40.36	36.597
606.59	688.84
581.81	642.42
617.41	578.31
643.21	599.05
203.09	190.13
428.26	409.74
742.4	768.6
647.68	658.7
545.61	482.42
98.433	1.1572
46.722	53.596
775.7	799.15
505.43	527.81
235.29	211.57
17.887	9.0615
4.9907	-1.2066e-009
635.97	630.15
561.64	567.12
207.37	189.37
89.84	45.418
235.47	265.34
383.2	480.02
616.42	654.55
621.43	707.98
75.107	49.582
25.916	26.212
396.86	437.4
672.64	737.54
457.54	453.17
87.587	64.551
95.27	63.928
488.63	550.97
507.05	621.27
751.81	720.44
115.66	84.407
197.5	230.2
390.1	384.48
660.93	634.7
345.55	271.57
591.63	557.53
715.22	772.13
637.04	605.04
461.73	428.65
218.1	159.76
537.02	559.89
626.84	680.43
620.59	662.17
535	531.4
394.31	431.37
615.47	604.93
521.09	546.12
342.43	289.93
594.02	652.73
1150.2	993.87
919.88	949.38
725.77	806.85
227.83	217.25
835.99	848.93
1160.9	1266.5
922.64	968.18
232.91	291.9
439.07	530.52
748.49	883.5
878.74	1068.7
1024.2	1158.4
1023.5	1132.5
700.09	647.51
741.27	839.68
169.4	209.74
374.31	447.98
585.92	617.19
1004.8	994.7
1039.8	1129.5
718.19	768.81
293.65	227.17
1052.2	1148.7
558.3	458.14
165.11	5.5988e-010
784.23	829.16
988.19	855.02
1109.6	927.7
1241.9	1024.3
1417.9	1240.5
1479.8	1377.7
1006.8	1018.4
997.87	1007.3
992.45	961.05
821.43	806.94
113.92	11.939
546.78	579.03
1128.7	1070
1033	1076.6
1064.6	972.91
14.588	5.9104e-010
607.31	627.27
963.41	986.71
1004.7	1123.4
483.68	393.39
900.8	925.77
854.69	713.13
907.86	838.47
988.74	961.46
923.45	882.11
173.4	32.454
294.89	269.47
750.23	845.15
1197	1188.7
903.76	739.8
577.65	544.98
7.7621	1.8281e-010
370.13	352.01
699.47	703.53
781.66	826.53
1235.6	1346.4
1060.5	983.06
108.86	62.104
353.04	444.57
785.56	821.23
1006.8	1339.8
58.109	59.426
426.7	332.68
688.73	739.73
1028.6	952.85
1116.6	1102.7
270.26	283.61
733.86	546.4
1122.5	1030.2
887.37	952.16
513.53	498.61
558.57	490.15
741.38	726.61
1281.8	1353.5
1115.3	1153.4
128.11	155.12
360.22	441.69
479.61	771.97
882.94	1003.2
874.57	1018
213.82	312.19
6.4731	9.6337
754.81	851.61
901.76	1222.6
1047.5	1223.4
243.47	307.93
367.97	575.29
1132.5	1349
790.9	1080
312.21	480.6
278.09	302.09
1129.5	1343.5
880.67	913.8
203.49	340.01
36.575	236.29
390.04	545.27
859.06	1137.9
1032.9	1238.7
143.33	221.64
719.18	1265.4
1149.6	1338.9
163.38	176.44
49.912	48.657
75.178	119.36
151.29	228.01
1.0757	19.423
0.21952	-2.6322e-011
9.005	13.445
14.736	38.143
13.222	21.474
-1.7388e-011	-2.3206e-011
0.023106	1.1295
9.4212	27.608
13.158	16.841
8.6346	4.1632
9.1027	6.3534
15.101	12.845
10.044	10.486
12.619	7.9803
1.2253	-1.5559e-011
4.1857	12.296
13.703	16.418
23.167	22.61
3.2418	6.7769
0.43532	-2.872e-011
5.527	10.569
25.956	27.532
15.721	13.303
9.374	2.8133
75.213	8.0538e-011
421.16	259.83
491.43	445.87
590.17	468.24
893.82	928.97
622.71	672.15
666.91	722.48
627.91	627.09
399.19	473.26
889.27	667.2
520.05	395.67
557	361.99
616.21	511.34
341.64	243.38
471.35	437.12
519.44	497.47
380.32	377.92
805.16	883.19
492.18	293
361.42	415.08
188.86	187.26
278.73	252.45
148.62	81.034
244.5	191.79
176.81	102.3
240.4	100.78
-3.1269e-010	-1.8413e-010
5.5819	-2.4624e-010
187.56	161.54
170.05	174.5
263.55	257.56
10.892	-1.9846e-010
52.753	25.017
98.037	103.49
244.71	291.52
174.92	149.67
14.819	-2.3183e-010
47.776	47.657
79.189	51.422
238.52	251.71
172.04	177.49
69.824	103.86
118.57	166.69
161.72	162.29
191.67	185.03
-2.02e-010	-1.6497e-010
11.449	-2.4309e-010
203.88	173.57
179.98	176.8
156.1	64.765
-5.9431e-011	-1.5806e-010
160.87	190.42
305.78	289.38
8.9272	-1.9197e-010
84.635	56.175
226.66	185.93
244.57	146.84
10.962	-2.0547e-010
65.027	14.249
228.77	136.34
64.151	16.708
282.35	252.54
330.17	239.15
156.36	56.998
21.378	-1.8832e-011
221.95	169.44
305.14	249.83
192.11	46.815
2.5335	68.246
37.582	93.083
166.46	145.86
264.17	226.4
146.87	175.93
80.642	101.75
763.69	881.36
1112.9	1248.3
1173.6	1335.7
253.87	346.59
1.4234e-009	1.0545e-009
574.1	690.79
1126.6	1278.9
998.9	1166.1
32.636	107.02
20.918	0.36635
697.11	837.49
901.36	1051.1
1218.4	1365.7
156.9	183.13
29.317	12.306
565.96	677.45
787.05	865.44
754.55	773.17
3.7879	9.9355e-010
709.07	784.06
1156.3	1326.7
1031.5	1092.4
325.13	369.43
100.36	14.409
876.65	993.26
1294.3	1381.6
1092.5	1158.3
71.908	63.361
76.359	88.586
957.7	1014.2
1049.9	1144.4
958.39	993.21
280.65	314.37
678.83	725.49
1067.6	1199.8
994.36	1059.6
42.274	0.01373
772.77	743.56
706.73	735.49
825.54	834.99
742.42	810.6
849.31	940.77
1016.2	1079.6
825.08	872.48
740.83	791.12
781.52	781.09
876.73	860.74
806.66	838.26
324	317.85
78.101	117.44
41.321	3.0807
655.33	880.09
1073.7	1185.3
1114.9	1263.7
979.56	1045.4
789.39	837.73
389.57	444.84
0.5047	9.688e-010
640.91	817.48
1146	1499.6
972.75	1055
188.42	235.42
85.066	184.34
194.59	222.23
121.71	129.9
11.809	9.2604
43.324	80.76
89.964	196.92
122.06	229.65
130.06	129.79
204.14	269.69
163.91	225.46
110.67	148.58
10.215	27.088
26.065	38.591
122.37	150.47
154.67	187.93
221.55	287.03
49.962	62.477
110.04	138.32
151.85	182.78
220.87	203.18
174.23	194.77
118.31	148.77
211.22	250.37
126.09	168.63
118.1	0.59021
8.3934	24.158
119.04	200.87
173.9	45.224
300.69	308.57
151.97	266.21
58.161	153.07
17.679	68.821
92.42	164
170.12	331.01
115.65	217.85
6.6168	60.007
5.6141	56.557
45.71	154.1
92.282	223.1
90.103	254.25
2.0846	0.22588
54.361	120.55
117.05	157.15
168.78	237.95
177.94	258.45
-6.6686e-011	8.3104
-3.8795e-011	-4.1729e-011
63.917	200.44
301.27	295.16
116.53	125.44
10.322	1.9804
13.088	10.002
163.8	203.13
223.06	218.19
258.75	276.58
6.1948	1.196e-011
31.291	31.249
79.16	84.884
219.48	232.11
58.094	69.023
9.0496	-2.4348e-012
15.06	49.338
221.11	284.71
84.327	138.6
25.635	78.786
164.28	183.54
264.01	278.25
142.67	178.49
8.9545	7.6391
33.095	32.989
123.5	153.93
