observed	modeled
18.889	18.259
18.333	22.989
20.688	21.875
7.2222	10.397
17.988	20.542
16.667	24.301
11.59	11.719
12.111	12.454
12.44	12.016
9.6836	10.922
20.556	23.613
10.065	11.684
17.667	20.15
13.055	12.199
5.8889	8.4198
18	22.12
9.4249	6.9669
14.444	17.689
13.889	16.315
17.778	23.599
21.667	22.399
21.307	22.155
23.573	23.178
13.333	11.245
16.352	17.997
20.556	23.05
15.556	19.622
11.854	14.938
15.556	20.855
15.556	19.33
18.333	20.973
15	19.018
22.278	23.62
10.522	12.82
12.5	20.259
16.667	19.233
11	8.7402
15.319	19.956
22.167	24.052
8.188	9.6356
12.556	18.263
15.667	23.571
10.056	16.174
7.5947	8.7494
7.8993	10.619
9.0533	12.665
7.1557	9.1627
8.1807	10.421
8.7459	11.198
8.8765	12.692
6.6138	9.2211
7.1807	10.414
8.013	13.104
12.171	7.4508
11.556	13.546
12.381	10.355
13.192	12.966
12.797	13.814
6.2901	6.8812
7.059	8.0303
9.0023	9.9783
9.6994	9.1783
8.1883	9.339
8.3488	11.733
9.3725	12.793
9.8515	15.532
10.178	17.039
9.197	15.036
9.7805	10.649
9.2009	10.749
10.426	8.9826
10.923	9.3539
12.246	9.6692
7.3385	7.942
8.8438	8.6979
9.5905	9.1385
10.674	9.8194
10.017	9.2299
7.5537	9.5436
9.8641	9.7972
11.111	12.906
18.333	14.921
10.094	9.7514
7.7778	11.139
8.0919	10.753
8.7389	10.049
10.204	9.987
10.063	10.017
11.532	10.412
9.2196	8.5699
10.974	10.533
9.5244	11.161
8.6809	8.1941
8.2737	9.1854
10.132	9.6986
7.7778	10.431
7.7778	10.743
14.058	11.753
10	11.522
12.222	13.099
9.7083	9.3058
8.1111	11.301
8.3324	11.584
7.2222	11.758
11.718	8.5441
7.3715	9.8799
11.353	11.007
11.051	10.913
7.4039	9.2804
8.0748	10.248
10.38	10.824
9.6038	11.066
9.3539	11.53
9.8321	11.793
6.5258	8.1071
8.6993	8.606
9.6532	9.7064
10.128	9.9431
10.269	10.426
10.22	10.78
10.726	11.037
10.002	11.064
8.7131	9.4102
15.382	13.822
10.712	10.697
13.288	11.136
13.189	11.188
13.615	11.367
10.671	8.2283
11.671	9.4692
12.382	9.6489
12.902	10.389
4.9444	8.6741
9.6576	9.8635
14.035	10.887
13.167	13.55
23.889	24.957
13.905	13.341
17.889	19.046
19.701	20.493
14.667	23.503
8.5991	8.0594
9.2	8.4138
9.358	8.568
9.3165	8.9804
19.03	13.815
15.1	15.619
8.0419	10.319
10.32	10.678
10.114	11.273
7.0443	6.9044
8.2778	8.1551
7.5	10.703
8.5556	10.9
16.8	13.269
10	7.351
17.47	15.02
7.9865	6.3094
8.7778	7.1349
11.68	12.295
9.4444	7.9121
13.97	10.394
10.024	8.4567
14.41	11.053
9.3693	10.106
8.5	9.9555
9.1667	10.563
10.167	10.931
7.7018	7.5901
11.5	7.7075
9.3889	8.933
9.8889	9.9815
6.3974	7.0721
10.796	10.718
9.2778	8.4501
11.5	8.7927
9.8866	8.8153
14.448	9.0996
12.02	11.29
12.83	13.434
13.917	12.641
10.332	9.5189
9.2222	10.156
12.778	10.583
7.8745	7.8543
8.8043	10.346
9.0974	12.074
8.0294	8.8256
8.6799	9.8852
8.9674	10.517
9.2813	11.879
9.4733	12.258
9.8572	12.724
9.7361	13.257
9.8691	13.755
9.881	13.982
15.834	16.144
7.0756	9.1711
8.2392	11.048
8.6084	11.961
9.163	15.321
9.0375	16.475
9.0615	17.077
6.9953	7.2216
9.3424	10.751
8.016	9.5622
8.6058	12.383
9.1804	12.36
8.8079	9.8049
5.832	8.8861
5.7957	10.798
6.155	9.9685
6.5443	11.553
6.1111	16.145
4.553	6.6782
4.7266	6.9358
7.2766	10.309
6.6417	9.9419
6.8948	10.665
7.0412	11.179
6.9997	12.189
7.3077	15.056
5.7849	4.5427
8.1357	8.1006
7.7683	7.9657
8.1648	7.5116
8.3009	6.9908
8.8394	9.3006
7.0849	5.7859
8.0028	7.9335
8.5303	7.0594
5.3063	7.385
7.991	7.7415
5.5358	8.2596
5.87	7.004
7.6263	7.7281
8.0836	7.386
8.6952	8.2715
8.7221	9.2928
8.8198	10.98
13.889	13.73
13.889	13.297
16.111	18.158
8.8709	9.1911
15.556	14.515
16.667	17.172
9.2435	8.6819
12.786	11.149
15.556	15.757
17.778	14.058
9.0139	7.7259
14.444	13.71
20	19.325
19.874	18.371
12.803	9.8316
18.889	16.28
17.778	20.09
16.111	16.115
19.444	18.55
12.3	19.559
12.396	12.863
13.968	15.143
15.023	16.118
15.778	18.965
20.167	21.814
17.5	23.023
19.556	26.209
8.3611	9.5344
10.603	12.715
11.389	16.765
12.889	22.121
7.9001	7.342
18.782	9.3493
23.18	8.7089
16.111	11.053
12.811	10.335
7.3991	6.4042
10	8.0014
12.053	7.5555
10	7.7526
10.556	7.8612
10.046	6.3928
10.953	7.308
11.751	8.0801
10	8.3419
10	8.8553
11.823	11.148
7.1541	8.1293
10	8.9112
9.4444	9.1603
11.624	10.731
8.4031	6.7299
9.048	7.4799
8.2756	8.0927
10.791	9.3865
9.4273	9.7433
10	8.7508
9.3821	9.316
8.8889	9.9112
13.333	11.363
12.778	8.3269
5.5556	8.4878
9.0221	8.6524
10	10.064
7.7016	5.8405
9.1865	7.1143
8.5833	7.7242
9.0063	7.6261
15.917	8.996
8.9259	9.0295
9.2743	9.4515
12.778	9.8515
18.333	20.465
11.111	10.485
15	14.133
16.111	16.576
17.778	20.28
20	18.088
17.222	18.15
17.778	17.932
18.889	18.805
20	21.349
17.778	18.935
21.93	21.966
21.175	22.392
13.256	11.543
17.222	20.376
22.895	21.38
14.508	16.842
15	23.124
12.222	16.944
16.667	19.531
13.895	13.904
20	23.114
13	14.123
17.778	19.359
18.889	22.564
19.444	23.899
13.8	16.24
16.2	20.898
19.9	23.598
7.1355	10.198
7.9515	11.58
8.3287	13.499
6.102	7.9271
6.312	9.4622
7.58	10.578
7.9515	11.394
8.6125	13.022
5.9728	8.12
15.556	21.658
7.3488	9.7753
9.6747	11.295
8.541	12.521
8.2246	9.0218
9.12	10.109
8.1911	11.268
9.7473	12.808
9.3652	13.943
6.4609	9.4856
6.7641	9.9583
6.491	11.472
8.8528	12.24
6.6437	9.3163
7.8804	11.326
7.7822	11.996
8.724	12.805
8.3953	13.314
5.8654	8.6419
6.312	10.147
7.6876	11.729
7.7357	12.206
8.0133	10.655
7.2384	11.875
7.7517	12.169
7.3523	13.253
7.4272	13.845
5.5805	7.2669
7.3047	9.8251
8.1114	10.396
7.006	11.599
7.8544	12.753
7.0056	9.1108
7.3068	10.242
7.565	10.862
7.6555	12.373
7.9086	14.712
6.5923	9.1369
7.1305	12.342
8.3916	12.429
9.2469	13.34
6.1656	7.9907
7.455	10.517
7.8544	12.424
7.9086	13.692
6.9221	9.9988
7.137	11.341
7.7567	12.455
7.636	8.7579
8.193	10.536
8.2096	11.61
12.6	22.851
22.507	12.772
22.672	13.059
21.111	13.522
14.487	10.636
16.115	10.811
16.667	11.286
22.484	11.932
14.664	14.122
16.111	13.753
18.333	14.002
20.317	14.578
17.222	10.756
18.333	12.642
18.889	12.949
22.389	13.533
17.222	12.947
18.889	13.374
20.556	14.002
21.111	14.517
16.667	11.257
19.444	12.761
22.637	13.04
22.179	13.997
15.312	16.507
18.889	16.762
20	16.541
21.111	16.771
13.828	15.114
16.667	14.997
19.444	15.487
21.473	21.08
11.475	13.368
14.768	14.105
11.944	14.2
19.611	15.323
16.3	17.627
19	17.923
19.739	20.027
23.266	20.282
15.964	15.105
21.4	14.553
13.263	16.295
20.5	19.218
21.7	22.565
22.946	19.792
14.936	11.969
19.383	12.782
20.9	13.166
17.095	17.306
19.177	17.457
21.097	19.893
20.7	17.214
7.6692	9.6053
13.889	10.534
16.111	13.02
19.444	15.075
21.111	17.683
14.449	13.131
16.667	14.247
19.444	16.664
20	18.756
19.237	12.075
18.889	16.126
23.333	17.508
22.222	19.517
16.667	16.687
17.778	18.149
20.556	19.843
13.889	13.553
18.333	17.601
21.6	19.434
22.206	22.329
15.716	16.4
20.556	16.94
22.778	18.742
23.044	20.333
14.374	14.007
18.333	16.31
21.667	17.733
21.667	21.212
15.413	14.263
18.389	15.776
18.389	16.202
22.222	20.06
17.3	17.711
18.9	18.674
21.8	19.066
20.65	19.788
19.998	18.886
21.2	21.101
18	14.63
23.708	21.733
20	20.384
22.978	21.96
21.115	21.461
15.144	14.589
19.4	19.539
18.579	17.836
17.567	17.145
19.882	19.537
21.9	20.49
15.143	12.802
16.352	12.904
16.116	13.405
12.564	9.6817
15.556	12.103
16.111	11.943
13.333	9.8416
13.333	11.098
15.556	11.541
13.889	10.136
12.54	9.0145
22.778	22.874
12.013	9.9426
12.994	11.275
12.778	10.703
21.111	17.524
22.182	21.878
15.535	10.718
21.111	24.635
12.198	11.086
17.778	15.563
13.619	12.109
12.656	12.34
12.887	10.292
18.944	19.221
14.222	10.181
15.556	16.276
21.667	21.783
23.889	24.961
15.532	13.652
18.333	20.786
23.747	23.678
11.111	11.622
18.333	17.145
22.222	21.782
23.264	21.904
19.444	19.231
23.889	22.799
13.889	15.89
18.889	19.901
24.444	25.982
21.111	22.708
6.18	8.3141
17.778	18.96
20.556	22.613
11.667	9.3248
11.111	18.249
15.556	23.005
11.317	12.051
20.556	17.942
23.889	23.814
23.902	23.329
11.111	12.703
22.222	20.945
23.333	24.61
23.889	24.269
17.778	17.384
23.889	23.677
13.778	13.479
19.389	18.423
24.667	24.865
5.0726	6.3536
15	15.192
19.389	20.308
22.5	22.153
17.732	16.879
19.542	19.206
18.778	19.028
23.167	24.383
23.62	23.492
20.213	20.451
24.754	25.436
12.225	8.7797
11.568	9.1982
5.564	6.9571
12.475	8.0425
10	8.8196
11.802	8.9375
5.7961	7.8904
7.993	8.8895
9.7924	8.9281
11.429	9.3874
9.4937	9.5696
9.845	7.8787
7.2715	8.4318
10.637	8.7374
8.874	9.0489
10.546	8.6088
11.657	8.7951
10.848	9.4222
11.111	9.1685
6.9753	7.9011
8.4217	7.9777
8.7742	9.0676
8.685	9.692
8.703	7.9033
11.951	8.6507
11.664	8.9699
9.8777	9.3368
10.347	9.1804
9.5204	9.337
9.5915	9.7529
9.6582	8.8775
9.4883	8.4676
8.9058	8.724
9.5722	9.344
11.767	9.5747
8.8889	12.079
11.44	10.101
10.605	11.369
11.667	11.312
10.83	9.3468
10.337	9.7218
9.8101	10.234
11.626	7.5169
10.624	8.0372
10.587	8.4979
10.39	9.0677
10.556	9.8176
10.694	9.2939
10.215	10.937
10.002	11.574
8.6736	10.291
13.151	9.4816
14.288	9.8031
16.111	18.674
21.111	23.859
15.556	19.75
15.556	17.252
18.889	21.317
17.778	20.441
21.111	23.544
16.667	20.65
20	24.974
20.556	21.732
16.111	17.607
20.556	22.325
15.556	19.785
20	25.715
21.111	23.57
15.556	18.426
21.111	24.019
12.778	15.922
17.778	21.642
17.222	20.02
19.444	21.043
22.222	24.153
16.667	16.857
20	24.823
19.444	22.819
18.889	23.695
24.299	27.297
13	13.399
14.667	13.97
14.729	15.945
14.167	12.643
16.667	14.938
19.667	18.139
14.343	13.137
14.167	13.895
13.278	13.863
17	13.694
16.778	16.252
19.89	18.917
19.389	19.004
18.889	20.16
19.056	19.242
20	19.57
20.889	21.561
20.778	20.162
20.389	20.066
20.556	19.945
19.167	19.755
19.193	13.846
18.392	13.975
17.746	14.39
17.389	14.848
21.538	15.765
19.556	15.935
19.5	16.107
21	16.376
21.167	17.54
20.389	19.029
18.665	17.473
17.087	14.706
15.874	16.155
15.789	16.071
15.556	17.107
18.438	18.262
17.5	18.084
17.889	19.658
19.134	18.863
18.705	18.797
11.984	12.057
11.878	12.055
11.622	11.967
12.167	12.152
12.667	12.563
13.5	12.878
25.647	21.393
16.5	14.795
17.667	19.848
17.056	14.534
17.889	14.892
18.167	15.278
18	15.635
18.278	15.668
18.5	15.792
18.778	16.04
20.765	16.594
19	16.916
14.825	13.874
10.626	10.654
16.422	11.037
18.556	11.439
20.776	11.961
12.235	11.19
16.45	11.961
18.485	12.308
20.237	12.975
20.124	13.024
10.188	9.4282
14.278	12.091
17.5	12.223
16.99	13.512
18.611	13.546
18.889	13.628
8.8335	12.042
9.1416	12.413
12.673	9.9573
13.667	11.548
14.961	16.522
14.563	18.423
9.136	9.8767
9.6031	12.641
21.291	13.168
14.889	13.727
11.438	12.289
10	13.99
16.111	12.042
20	12.767
17.378	11.685
13.889	12.396
10.556	10.784
8.282	8.4824
7.9184	9.175
8.7478	10.222
8.3333	11.247
10.445	10.901
10	12.137
9.4444	9.5487
7.8309	6.6895
10.327	10.556
9.4444	11.068
9.4444	11.603
6.2019	7.5933
9.4444	10.845
10	11.787
11.111	12.491
9.3695	10.226
9.2396	10.85
10	11.415
10	12.346
10	13.227
10	14.226
8.9645	7.672
9.6408	11.23
10	12.343
11.201	12.776
8.8242	9.9949
9.33	11.275
10.36	12.088
9.4303	10.302
9.4444	10.93
10	11.568
10	14.282
7.7778	10.827
8.3333	11.919
8.8889	12.585
8.1835	7.8817
8.3333	9.2218
8.3333	9.7667
9.4444	11.636
12.404	11.922
12.104	10.03
11.144	10.904
9.4977	11.032
9.6508	11.929
7.2671	5.9359
6.6374	10.297
6.9407	10.993
7.7778	12.026
7.7778	15.153
7.1313	9.0747
8.2501	10.601
8.7222	11.641
9.2222	12.91
10.389	15.246
7.2056	8.2061
7.8671	9.5426
7.8454	10.735
8.2222	11.762
8.8889	14.34
7.6609	8.6983
8.3616	11.054
8.6333	12.102
8.9898	13.031
9.9007	14.946
8.2293	8.8273
8.6766	9.8226
9.0605	10.767
8.7778	12.278
7.2222	12.284
10.889	14.046
8.7222	13.056
3.5556	15.184
7.607	8.3493
8.0905	11.439
8.6646	12.006
7.8889	12.716
16.111	18.128
17.778	20.506
12.384	15.173
15.556	19.802
17.778	22.553
18.889	24.345
11.667	17.113
14.444	25.41
12.667	17.933
9.7014	12.575
16.667	16.647
16.167	19.094
12.167	15.48
15.167	20.945
17.556	23.008
18.667	22.483
19.667	22.233
18.667	21.769
14.778	16.294
8.5501	4.9761
14.738	13.893
16.778	24.523
8.6324	9.2041
9.8076	9.3929
12.195	10.034
9.2144	8.4997
9.7882	8.9621
9.4444	9.526
9.4321	11.831
9.0629	11.076
8.3705	11.699
9.2292	11.709
8.4625	11.881
9.4072	9.4185
9.6615	9.8701
9.5624	10.077
8.8904	9.1036
9.8846	10.251
9.6223	10.676
8.8889	11.075
10	11.545
7.9509	8.7085
8.1118	9.2512
8.5374	9.9007
6.5503	7.9892
6.9253	8.4009
7.5595	9.0393
9.9885	10.917
13.333	15.972
9.2326	10.879
10.029	11.174
12.393	11.161
9.9041	10.709
10.1	10.558
10.074	10.494
8.8889	10.868
8.9843	10.439
10.408	10.389
8.2597	10.309
12.087	10.546
9.0781	9.9693
9.0514	10.437
9.4042	10.815
10.091	11.376
9.4289	11.424
8.787	11.947
9.71	11.964
9.5793	11.908
9.21	12.171
7.3066	7.4996
7.8423	8.6112
8.0357	9.3645
6.1468	10.396
6.6112	10.108
7.8665	9.4798
6.7221	9.6701
6.6676	10.077
8.4674	9.4503
9.8164	10.497
10.873	10.859
7.8839	8.1788
8.6091	9.2162
8.1271	9.4541
8.5696	9.9641
8.5901	8.7929
10.405	11.335
10.772	11.254
9.4444	12.705
8.8947	5.1704
8.3333	8.3406
12.502	10.642
7.4733	14.314
11.382	14.288
12.222	19.107
4.4651	4.459
9.6882	12.802
9.4444	15.867
11.111	17.652
9.9536	9.6685
8.3333	12.956
9.3154	15.371
12.504	16.479
9.8694	12.371
11.144	12.609
11.144	13.532
12.312	19.482
10	12.311
12.294	13.613
11.701	15.352
10.416	10.38
13.387	15.934
13.683	16.602
9.7776	11.202
9.9252	11.915
10.389	15.045
10.389	17.879
13.389	14.503
7.7778	10.187
11.159	12.934
11.111	14.185
12.778	18.297
10.556	18.995
11	20.176
11.667	20.069
11.722	16.965
12.556	20.065
8.7824	10.625
11	17.659
10.889	17.895
11.518	11.898
11.941	14.038
11.889	15.801
6.1667	8.5131
10.366	16.598
11.846	18.543
10.236	12.502
10.646	13.471
7.8338	7.6548
9.6923	7.732
11.6	9.0428
11.55	11.946
11.545	12.157
11.618	12.333
6.6473	8.3797
7.6487	9.3735
8.1381	9.7168
9.0922	10.452
10	13.511
9.0712	10.793
10.556	11.303
9.7769	11.615
9.6038	11.526
9.3316	12.347
10.093	9.9206
10.25	11.392
10	15.178
7.4363	8.7576
8.3447	9.8577
8.2364	11.13
8.8889	13.193
9.4444	15.289
9.9367	12.839
9.3768	12.621
9.4991	12.408
5.9318	6.7997
8.8958	8.4777
8.4276	10.644
8.6235	11.134
8.5837	10.787
8.6819	11.1
5.9518	9.8181
8.7324	11.915
8.7108	11.235
12.606	12.92
8	9.0883
9.2986	10.067
10.364	11.268
9.269	12.854
11.803	11.712
11.157	14.045
11.381	12.573
11.381	12.609
11.506	14.106
8.5233	9.7888
9.2764	10.978
9.4678	12.677
24.521	21.795
16.667	22.083
22.183	22.077
17.222	23.817
18.333	22.636
17.222	22.708
20.393	22.693
20	22.512
22.45	22.352
12.778	14.094
19.444	17.858
18.889	18.406
20.556	19.299
20.556	20.092
21.667	20.924
21.667	21.461
20	20.785
15.556	17.344
14.444	16.446
16.111	18.04
16.667	19.4
17.222	19.749
17.222	19.753
17.778	20.207
18.889	20.51
19.444	22.248
12.847	14.69
13.333	14.744
15	17.596
16.667	21.367
20	22.738
17.633	17.319
18.988	18.544
20	21.125
22.778	23.794
22.778	24.448
22.778	22.961
21.611	21.769
12.147	9.5408
13.4	15.069
16	18.989
16.722	20.666
16.778	20.675
18.778	20.892
18.887	18.692
18.278	18.907
19.778	19.718
13.389	14.171
15.946	15.013
14.778	15.797
17.611	17.584
19.778	20.543
14.111	15.657
15.444	16.356
16.278	17.484
18.389	17.959
19.278	18.486
20.611	18.888
20.5	19.647
21.444	21.085
22.889	24.063
22.667	23.397
17.164	19.772
17.419	19.694
14.5	11.506
15.747	15.769
15.4	18.578
16.8	21.536
17.1	21.52
19.4	22.163
20.1	23.571
20.8	23.334
21.2	23.351
20.431	20.974
20.6	20.726
20.7	20.748
17.053	16.478
17.9	17.287
17.929	18.229
11.771	13.684
15.332	17.106
21	23.22
21.2	23.783
21.1	23.907
22.83	23.463
18.325	19.006
14.3	14.297
16.134	16.948
17.679	17.447
17.484	17.643
17.3	17.727
18.9	18.638
19.5	19.073
21	20.745
19.016	20.059
19	20.317
19.4	19.67
17	14.965
18.5	15.72
19.3	16.113
23.2	17.211
24.1	17.534
25.732	17.848
24.5	18.915
23.6	19.958
23.78	20.623
13.981	16.067
16.2	19.008
16.9	19.967
18.3	20.21
18.4	20.314
22.6	21.257
13.333	11.009
12.778	11.832
15.556	10.228
12.778	9.8963
12.817	9.2783
12.817	10.274
13.633	10.777
13.576	11.038
14.163	11.02
12.526	9.4288
13.593	10.274
12.778	10.274
13.242	9.6486
12.34	9.7107
13.333	10.761
12.32	10.722
11.457	11.483
12.778	11.568
10	10.566
10	11.012
10	11.917
14.409	11.014
12.442	11.514
12.778	12.44
12.778	10.839
15.796	10.227
15	10.667
15	11.329
13.832	10.609
13.307	11.213
15.101	11.932
14.389	9.8587
12.258	10.579
12.629	11.101
6.887	7.9242
13.52	9.716
14.178	10.47
13.922	10.625
13.656	11.227
9.0097	5.5309
8.5322	8.1451
9.8255	7.5932
10.312	8.2552
9.4003	8.8198
5.8575	6.1748
16.111	20.678
8.8996	9.1531
8.8755	8.4669
7.7398	9.1764
6.9064	7.2827
10.09	7.6785
8.9711	8.3222
6.2912	6.4974
7.4675	8.2422
8.0168	8.5627
8.831	9.1519
6.2022	5.8894
8.8252	7.1298
7.7453	8.0248
8.235	8.2383
8.6082	8.8632
8.3829	9.3308
8.3829	9.6758
8.5462	7.6596
8.5508	8.3871
8.1818	8.9508
5.0891	6.7846
8.3914	7.8405
9.1381	8.448
8.0805	9.0585
6.4054	7.172
6.9419	8.5892
9.2013	9.0172
6.4997	7.6544
7.3659	8.447
7.5526	8.861
7.0536	8.5105
6.9028	8.8158
7.371	7.2691
7.931	7.8943
7.5123	8.8252
7.3889	9.7029
5.1927	6.0912
8.4138	8.3832
8.0465	9.8737
8.2253	10.356
8.1827	11.028
9.0865	7.2505
7.2874	8.0189
7.5752	9.132
7.8745	9.1141
7.738	9.5712
7.9459	10.061
7.2237	8.0414
6.8998	8.486
7.6352	9.2535
7.4701	10.048
7.6444	10.442
6.286	7.5739
6.8281	7.9105
7.0684	8.1517
7.3275	8.6409
7.5038	9.1793
7.3963	10.363
7.6768	10.573
7.9783	8.2037
7.9322	9.206
7.9997	9.9747
13.8	26.395
6.6827	11.993
9.4444	18.908
11.111	20.72
11.667	22.608
6.6625	8.2979
8.8889	15.763
10	18.62
11.111	21.682
12.222	11.422
6.1001	8.874
7.6755	14.31
7.7778	15.759
8.8889	17.859
5.8733	7.559
7.6666	14.189
9.4444	18.78
10	19.772
7.9327	8.8989
9.4444	18.987
12.222	24.779
6.2537	10.423
7.2314	16.804
7.7778	19.749
8.3333	20.485
9.4444	12.238
8.223	17.871
9.4444	20.392
10	21.797
7.1284	16.334
7.7778	20.297
9.4444	21.222
5.8091	9.0347
8.6283	14.773
8.8889	21.172
4.8984	9.5003
6.6667	17
7.2778	18.582
5.0484	8.6375
6.5556	17.878
7.6667	20.033
11.262	10.401
5.1306	12.454
6.0928	15.241
7.1667	22.707
10.778	25.424
9	7.7705
7.5101	7.059
8.5877	7.5769
8.3121	7.5831
5.9619	6.5818
13.5	18.341
11.5	21.262
10	14.273
12.406	16.646
11.111	17.461
10	11.657
12.778	16.646
11.111	14.095
13.588	14.343
8.8393	10.411
6.6667	12.301
9.8593	14.625
10	12.223
10	12.814
12.5	13.612
10	13.082
12.865	12.779
13	13.706
10	16.997
9.3	9.0338
8.8846	10.082
11.111	16.641
5.8736	6.3251
9.9151	13.37
10.582	13.541
10.571	14.239
10.483	14.304
10.736	16.322
11.181	15.299
10.9	19.309
11.115	16.03
5.7514	6.9349
7.1269	7.5135
6.4526	6.4609
6.5217	6.9079
7.3891	7.6052
7.5761	7.5059
6.2558	7.0559
6.5674	7.5334
6.8913	8.0385
6.7623	8.4893
7.5625	5.2503
6.9415	5.2274
5.3901	5.256
15	11.647
11.6	11.318
13.9	11.507
7.4355	8.9519
7.6473	9.188
7.8488	9.3973
5.9245	6.4674
6.1892	6.6943
6.6342	7.0261
7.369	7.4939
7.8275	8.568
7.4415	8.457
7.6369	8.7239
7.9925	8.9291
8.2302	9.0432
5.6722	8.6983
6.5276	9.0241
6.6677	9.289
6.8	11.331
6.9595	9.0879
7.2745	9.4617
7.4974	9.844
7.5562	10.15
4.772	6.8082
11.399	9.1717
6.1146	11.192
7.8639	11.282
8.1515	11.474
8.5698	11.579
12.737	9.8633
13.338	10.141
18.523	10.548
13.333	9.4315
13.333	10.632
13.128	9.9987
10	8.0086
11.111	8.2643
7.5773	6.8346
10.791	8.5776
11.921	9.2805
9.6545	7.4267
13.889	9.4531
16.111	9.7627
12.819	8.5126
13.333	8.6984
13.333	9.1209
14.292	10.847
10.046	7.8883
9.6752	8.9242
10.708	9.4383
12.748	12.063
10.184	7.9678
11.272	9.1543
13.872	10.067
10.525	8.98
10.877	8.585
10	8.9968
10	9.3081
8.8889	8.84
10.124	9.2312
10.234	9.2396
10.556	10.842
3.8889	9.8317
9.2898	10.37
10.282	10.721
10.909	11.61
5.7073	8.9269
11.111	8.9679
11.148	9.4134
10.192	9.5798
10.903	9.0876
12.174	9.4825
10.687	9.7652
11.501	8.1829
5.6968	8.4749
10.687	8.8484
11.256	8.7392
11.247	9.8537
13.516	9.7971
11.111	12.041
9.3575	9.5604
9.7672	8.7817
10.234	8.6769
10.638	9.2018
11.422	11.281
6.8434	7.1666
7.6499	7.894
8.2713	8.5285
8.8844	8.9003
9.3888	9.3789
10.163	11.363
8.9641	8.5708
8.9872	8.5859
9.5441	8.2924
9.7235	8.4958
10.069	8.8347
10.382	9.0669
10.421	9.358
8.7641	8.0438
9.7326	8.6205
10.161	9.1268
10.725	9.71
9.2024	7.9648
11.131	8.1462
11.76	7.7474
11.857	8.2803
8.6597	7.7937
9.4409	9.2579
9.7413	9.708
10.342	9.7396
16.284	13.619
18.889	15.094
21.111	16.596
15.556	15.135
18.889	16.63
20	19.556
19.444	19.993
14.293	12.742
15.556	13.942
17.778	16.124
20	17.253
21.593	19.284
11.55	12.443
16.667	16.412
21.111	18.715
10	11.876
13.333	15.091
15	17.938
18.889	19.188
16.791	15.98
12.22	12.81
13.011	14.324
12.778	13.986
15.556	14.778
17.778	15.251
13.68	14.889
13.556	14.52
13.889	14.872
15.778	15.42
17.111	15.604
17.5	16.239
14.556	13.859
12.716	14.014
12.491	14.193
12.167	14.432
13.149	14.578
14.667	14.757
14.648	14.925
12.056	11.542
12.167	11.785
14.703	12.126
12.499	12.216
17.537	12.307
16.969	12.478
16.492	12.537
17.034	12.582
16.933	12.918
16.889	13.007
17.222	13.308
17.444	13.401
17.5	13.725
17.833	13.927
17.833	14.331
14.444	16.235
13.918	12.879
14.491	15.026
16.347	15.101
13.602	14.83
13.556	15.004
16.605	15.283
13.889	15.443
16.247	15.565
15.278	15.654
19.222	15.842
18.517	14.723
20.333	14.767
18.517	14.875
19.167	14.971
18.056	15.109
18.944	15.202
15.356	15.24
12.222	9.9363
11.056	10.008
12	10.331
11.056	10.508
15	10.764
14.556	11.072
12.889	11.332
16.556	11.427
14.556	11.642
15.389	11.841
14.889	12.199
17.944	12.418
17.944	12.687
17.833	12.845
16.944	13.261
15.667	13.882
14.778	14.882
17.907	16.225
11.5	11.314
12.167	11.361
10.889	11.611
13.12	11.695
11.5	12.942
15.278	12.542
16.579	13.061
18.944	13.308
18.711	13.565
14.661	13.661
17.889	13.896
19.014	13.937
20.5	14.037
12.389	14.1
22	14.192
12.778	14.283
12.889	14.767
12.889	14.813
19.378	15.374
18.837	15.856
18.333	16.225
13.778	16.408
13.056	16.73
12.513	15.698
13.5	9.6597
12.056	10.563
12.667	10.738
12.944	11.328
14	11.361
12.333	11.354
18.889	17.527
13.556	11.94
17.912	11.976
13	12.014
13.556	12.176
17.778	12.38
20.167	12.558
13	12.796
18	13.081
17.167	13.13
17	13.36
17.222	14.869
15.556	14.953
15.222	15.282
14	15.731
17.333	14.085
16.889	14.229
21.111	24.984
16.111	14.552
16.667	17.752
22.222	24.574
12.222	11.964
21.111	21.167
21.667	23.885
16.111	17.638
18.889	21.809
16.167	23.907
20.667	22.8
15.278	18.577
15.667	19.906
16.167	23.45
13.912	14.153
14.167	17.777
14.585	18.419
19	21.283
16.222	24.025
16.603	18.014
16.778	25.698
22.888	20.724
16.167	26.09
14.778	19.587
23.063	22.763
19.389	17.802
19.556	24.583
20.333	20.234
24.444	25.022
24.222	24.379
24.292	16.424
16.111	14.339
22.778	14.879
23.333	15.534
19.236	13.316
22.778	14.135
11.11	11.523
15.556	13.317
16.667	13.771
18.889	14.156
10.621	10.239
21.667	14.289
21.667	14.957
12.16	11.925
22.222	13.111
23.889	13.513
23.889	13.919
17.646	15.047
25.618	22.56
18.95	13.995
22.23	14.131
22.06	13.845
22.57	14.084
19.77	13.001
19.63	13.37
12.12	11.66
11.486	11.656
11.298	11.958
10.538	12.064
10.686	12.53
7.542	9.304
12.187	10.963
12.126	11.146
10.77	13.182
8.3333	9.324
10	11.423
10.556	12.797
11.056	13.952
11.111	17.157
11.648	11.571
12.024	10.7
13.333	15.107
12.778	15.45
13.333	16.856
15.556	18.94
10.367	11.473
8.2374	8.4244
10.31	12.15
10.556	13.485
9.4444	9.2014
12.209	12.942
12.384	13.63
12.222	14.201
9.9916	10.126
10.385	11.718
10.902	12.446
