WBICs	RT_relative_0.3	RT_relative_0.4	RT_relative_0.5	RT_relative_0.6	RT_relative_0.7	RT_relative_0.8	RT_relative_0.9	RT_relative_1	RT_relative_1.1	RT_relative_1.2	RT_relative_1.3	RT_relative_1.4	RT_relative_1.5	RT_relative_1.6	RT_relative_1.7
1599600	10.7161391795164	9.7533992397826	9.1822567290644	8.68113568695888	8.33721991664118	7.98356471675892	7.73218193452266	7.50305969463361	7.28079343688811	7.07570007853584	6.95169217786828	6.86881726238063	6.77512058034626	6.73674255672347	6.66295541413778
1599800	18.3778272049795	17.764407215506	16.4677425301031	15.2083041696107	14.0854489297133	13.503921810206	12.9624101590487	12.6114728994097	12.0003347070838	11.6895326364457	11.3578405942643	10.9517939418796	10.6565322888337	10.1501264793405	9.95776070198522
1599900	12.8543915068537	11.4124306854617	10.71982081744	10.0663430049673	9.54150775972564	9.13930108389154	8.82601430321045	8.49765624040351	8.28375252457281	8.09665548136636	7.97444999018756	7.87832479967679	7.70538153769873	7.52946988068	7.47391419525074
1600000	19.8464010011959	19.8464010011959	19.8464010011959	19.8464010011959	19.8464010011959	19.8464010011959	19.8464010011959	19.8464010011959	19.8464010011959	19.8464010011959	19.8464010011959	19.8464010011959	19.8464010011959	19.8464010011959	19.8464010011959
1600100	9.48731915914542	8.83923642469988	8.35365898616163	8.01020009120174	7.7637139585431	7.43624767390442	7.15790699105181	7.06417747290495	6.9066219603787	6.77551324054217	6.608919359266	6.52140674494711	6.44096044972941	6.39263774117721	6.30295283010856
1600200	9.4287131480354	9.4287131480354	9.4287131480354	9.4287131480354	9.4287131480354	9.4287131480354	9.4287131480354	9.4287131480354	9.4287131480354	9.4287131480354	9.4287131480354	9.4287131480354	9.4287131480354	9.4287131480354	9.4287131480354
1600300	16.049564272797	14.397545062452	12.4910304042936	11.7267741201647	10.4179521274314	9.99215439496175	9.48172219918054	9.18382294296201	8.8534167699195	8.62071069238817	8.42663178226555	8.2280888000836	8.11277237293727	7.77389524158559	7.59456568716814
1601300	19.7389845521648	19.1847471161524	18.4782625084319	17.839018035424	17.1452970907164	16.3723255640068	15.513835526071	14.7416386642474	13.7050016863594	12.2692245798865	12.1399885005025	11.6411124175582	11.0841753912163	10.7503111215021	10.6366363876413
1602300	6.32916642165399	6.32916642165399	6.32916642165399	6.32916642165399	6.32916642165399	6.32916642165399	6.32916642165399	6.32916642165399	6.32916642165399	6.32916642165399	6.32916642165399	6.32916642165399	6.32916642165399	6.32916642165399	6.32916642165399
1602600	10.8540438917583	10.8540438917583	10.8540438917583	10.8540438917583	10.8540438917583	10.8540438917583	10.8540438917583	10.8540438917583	10.8540438917583	10.8540438917583	10.8540438917583	10.8540438917583	10.8540438917583	10.8540438917583	10.8540438917583
1603400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1603600	19.6238248098934	19.5935283027166	19.5634114338733	19.5329750807852	19.5028296357275	19.4668854540278	19.4249334694993	19.3729537781622	19.3242368764877	19.2913323629854	19.2471653526905	19.1985040088312	19.1511732636064	19.1154021075229	19.0513500230985
1603700	14.2517429486924	14.2517429486924	14.2517429486924	14.2517429486924	14.2517429486924	14.2517429486924	14.2517429486924	14.2517429486924	14.2517429486924	14.2517429486924	14.2517429486924	14.2517429486924	14.2517429486924	14.2517429486924	14.2517429486924
1603800	16.0059998197331	15.3736764510645	10.2994050851903	8.32063718887077	8.06330772377901	9.01887085382683	7.50034265320098	8.46045203767096	7.01959650920904	6.88886844811017	7.74175833274464	7.68250486775565	6.46313325897419	6.43243703209985	6.84931935888157
1604200	19.7681107086385	19.6296348046262	19.3883869362229	19.2653669828606	18.674919128388	18.3639142694241	17.980946933078	17.425239131118	17.1594851744039	17.2179395410171	16.2358377012293	16.3525714089781	16.0109096105018	14.7587361518657	14.4552536469474
1605200	19.6661152912454	19.6661152912454	19.6661152912454	19.6661152912454	19.6661152912454	19.6661152912454	19.6661152912454	19.6661152912454	19.6661152912454	19.6661152912454	19.6661152912454	19.6661152912454	19.6661152912454	19.6661152912454	19.6661152912454
1605600	10.6095073511016	9.89003963733783	9.31286763109424	8.90571366281728	8.5179497589153	8.24782184100654	8.0280882712091	7.81859846693712	7.61951172978054	7.47904746135974	7.33391407214077	7.21722556370297	7.10269370306315	7.00582719637309	6.90179972058063
1605800	6.44141815096477	6.44141815096477	6.44141815096477	6.44141815096477	6.44141815096477	6.44141815096477	6.44141815096477	6.44141815096477	6.44141815096477	6.44141815096477	6.44141815096477	6.44141815096477	6.44141815096477	6.44141815096477	6.44141815096477
160600	6.33806473737272	6.33806473737272	6.33806473737272	6.33806473737272	6.33806473737272	6.33806473737272	6.33806473737272	6.33806473737272	6.33806473737272	6.33806473737272	6.33806473737272	6.33806473737272	6.33806473737272	6.33806473737272	6.33806473737272
1606200	20.3838576314996	20.3363255514919	20.3089133393903	20.2818263576344	20.2545999196326	20.2276149995086	20.1875247312597	20.1598812049398	20.1245671027295	20.0970447214189	20.0686785040085	20.0406572764467	20.0125774682476	19.968025708425	19.9385771342645
1606600	6.001047912325	6.00070811567354	6.02001150121347	5.97544068823197	5.94076123917155	5.93923610620805	5.93047677445291	5.85031485185922	5.82682734384766	5.81158475429477	5.79594918989808	5.79041588842409	5.78426131563187	5.77086282022116	5.75981494569489
1606700	8.62744514160921	8.36597989606375	8.18763324851466	8.1703529703042	7.98367524990248	7.77138863101792	7.67575531483999	7.53847552831569	7.39075774099142	7.27511147482446	7.19305509423977	7.09970145814273	7.05885622309903	6.9071439414874	6.89595743777834
1609000	11.3546852360701	11.3546852360701	11.3546852360701	11.3546852360701	11.3546852360701	11.3546852360701	11.3546852360701	11.3546852360701	11.3546852360701	11.3546852360701	11.3546852360701	11.3546852360701	11.3546852360701	11.3546852360701	11.3546852360701
1609100	10.0513160925288	10.0513160925288	10.0513160925288	10.0513160925288	10.0513160925288	10.0513160925288	10.0513160925288	10.0513160925288	10.0513160925288	10.0513160925288	10.0513160925288	10.0513160925288	10.0513160925288	10.0513160925288	10.0513160925288
1609600	17.160687362799	17.160687362799	17.160687362799	17.160687362799	17.160687362799	17.160687362799	17.160687362799	17.160687362799	17.160687362799	17.160687362799	17.160687362799	17.160687362799	17.160687362799	17.160687362799	17.160687362799
