"wbic","week","depth","n.vals"
1592000,21,2,2
1592000,21,3,2
1592000,21,4,5
1592000,23,4,2
1592000,24,1,3
1592000,26,1,2
1592000,26,2,2
1592000,26,3,2
1592000,26,4,2
1592000,26,5,2
1592000,29,4,2
1592000,30,1,2
1592000,32,1,2
1592000,32,4,2
1592000,34,2,2
1592000,39,4,2
1592000,40,4,2
1592400,22,1,2
1592400,25,1,5
1592400,25,2,4
1592400,25,3,4
1592400,25,4,4
1592400,25,5,4
1592400,25,6,4
1592400,25,7,4
1592400,25,8,4
1592400,25,10,4
1592400,25,11,4
1592400,25,13,4
1592400,25,14,5
1592400,25,16,2
1592400,27,1,4
1592400,27,2,4
1592400,27,3,4
1592400,27,4,4
1592400,27,5,4
1592400,27,6,4
1592400,27,7,4
1592400,27,8,4
1592400,27,10,4
1592400,27,11,4
1592400,27,13,4
1592400,27,14,4
1592400,27,16,2
1592400,28,1,8
1592400,28,2,7
1592400,28,3,7
1592400,28,4,6
1592400,28,5,7
1592400,28,6,6
1592400,28,7,7
1592400,28,8,7
1592400,28,10,7
1592400,28,11,6
1592400,28,13,6
1592400,28,14,6
1592400,28,16,3
1592400,30,1,2
1592400,30,2,2
1592400,30,3,2
1592400,30,4,2
1592400,30,5,2
1592400,30,6,2
1592400,30,7,2
1592400,30,8,2
1592400,30,10,2
1592400,30,11,2
1592400,30,13,2
1592400,30,14,2
1592400,31,1,4
1592400,31,2,4
1592400,31,3,4
1592400,31,4,4
1592400,31,5,4
1592400,31,6,4
1592400,31,7,4
1592400,31,8,4
1592400,31,10,4
1592400,31,11,4
1592400,31,13,4
1592400,31,14,4
1592400,31,16,2
1592400,32,1,4
1592400,32,2,2
1592400,32,3,2
1592400,32,5,2
1592400,32,7,2
1592400,32,8,2
1592400,32,10,2
1592400,32,13,2
1592400,32,14,3
1592400,33,1,3
1592400,33,2,2
1592400,33,3,2
1592400,33,4,2
1592400,33,5,2
1592400,33,6,2
1592400,33,7,2
1592400,33,8,2
1592400,33,10,2
1592400,33,11,3
1592400,33,13,2
1592400,33,14,2
1592400,34,1,5
1592400,34,2,4
1592400,34,3,4
1592400,34,4,4
1592400,34,5,4
1592400,34,6,4
1592400,34,7,4
1592400,34,8,4
1592400,34,10,4
1592400,34,11,4
1592400,34,13,5
1592400,34,14,4
1592400,34,16,2
1593200,32,1,2
1593200,32,2,2
1593400,23,1,3
1593400,23,2,3
1593400,23,3,3
1593400,23,4,2
1593400,23,5,2
1593400,23,6,2
1593400,24,1,2
1593400,25,1,3
1593400,25,2,3
1593400,25,3,3
1593400,25,4,3
1593400,25,5,2
1593400,25,6,2
1593400,28,1,3
1593400,28,2,3
1593400,28,3,2
1593400,28,4,2
1593400,29,1,2
1593400,29,2,2
1593400,29,3,2
1593400,29,4,2
1593400,29,5,3
1593400,29,6,2
1593400,30,1,3
1593400,30,2,2
1593400,30,3,2
1593400,30,4,2
1593400,30,5,2
1593400,30,6,2
1593400,34,1,4
1593400,34,2,4
1593400,34,3,4
1593400,34,4,4
1593400,34,5,4
1593400,34,6,4
1593400,40,1,6
1593400,40,2,4
1593400,40,3,4
1593400,40,4,4
1593400,40,5,4
1593400,40,6,4
1593800,17,1,4
1593800,17,2,4
1593800,17,3,4
1593800,17,4,4
1593800,17,5,4
1593800,17,7,4
1593800,18,1,7
1593800,18,2,6
1593800,18,3,6
1593800,18,4,6
1593800,18,5,7
1593800,18,7,7
1593800,19,1,8
1593800,19,2,8
1593800,19,3,8
1593800,19,4,8
1593800,19,5,8
1593800,19,7,8
1593800,20,1,7
1593800,20,2,7
1593800,20,3,7
1593800,20,4,7
1593800,20,5,7
1593800,20,7,6
1593800,21,1,9
1593800,21,2,9
1593800,21,3,9
1593800,21,4,9
1593800,21,5,9
1593800,21,7,9
1593800,22,1,11
1593800,22,2,11
1593800,22,3,10
1593800,22,4,10
1593800,22,5,11
1593800,22,7,11
1593800,23,1,10
1593800,23,2,10
1593800,23,3,10
1593800,23,4,10
1593800,23,5,10
1593800,23,7,9
1593800,24,1,10
1593800,24,2,9
1593800,24,3,9
1593800,24,4,9
1593800,24,5,9
1593800,24,7,8
1593800,25,1,9
1593800,25,2,9
1593800,25,3,9
1593800,25,4,9
1593800,25,5,9
1593800,25,7,9
1593800,26,1,13
1593800,26,2,13
1593800,26,3,11
1593800,26,4,12
1593800,26,5,11
1593800,26,7,12
1593800,27,1,9
1593800,27,2,8
1593800,27,3,9
1593800,27,4,8
1593800,27,5,9
1593800,27,7,9
1593800,28,1,10
1593800,28,2,10
1593800,28,3,10
1593800,28,4,10
1593800,28,5,10
1593800,28,7,10
1593800,29,1,13
1593800,29,2,13
1593800,29,3,13
1593800,29,4,13
1593800,29,5,14
1593800,29,6,2
1593800,29,7,13
1593800,30,1,11
1593800,30,2,10
1593800,30,3,10
1593800,30,4,10
1593800,30,5,10
1593800,30,6,2
1593800,30,7,8
1593800,31,1,9
1593800,31,2,9
1593800,31,3,9
1593800,31,4,9
1593800,31,5,9
1593800,31,7,9
1593800,32,1,11
1593800,32,2,10
1593800,32,3,10
1593800,32,4,10
1593800,32,5,10
1593800,32,7,8
1593800,33,1,14
1593800,33,2,13
1593800,33,3,13
1593800,33,4,13
1593800,33,5,13
1593800,33,7,13
1593800,34,1,12
1593800,34,2,12
1593800,34,3,12
1593800,34,4,12
1593800,34,5,11
1593800,34,7,12
1593800,35,1,6
1593800,35,2,6
1593800,35,3,6
1593800,35,4,6
1593800,35,5,6
1593800,35,7,6
1593800,36,1,7
1593800,36,2,7
1593800,36,3,7
1593800,36,4,7
1593800,36,5,7
1593800,36,7,7
1593800,37,1,7
1593800,37,2,7
1593800,37,3,7
1593800,37,4,7
1593800,37,5,7
1593800,37,7,6
1593800,38,1,8
1593800,38,2,8
1593800,38,3,8
1593800,38,4,8
1593800,38,5,8
1593800,38,7,8
1593800,39,1,8
1593800,39,2,8
1593800,39,3,8
1593800,39,4,8
1593800,39,5,8
1593800,39,7,8
1593800,40,1,6
1593800,40,2,5
1593800,40,3,6
1593800,40,4,6
1593800,40,5,7
1593800,40,7,5
1593800,41,1,3
1593800,41,2,3
1593800,41,3,3
1593800,41,4,3
1593800,41,5,3
1593800,41,7,3
1595300,17,1,2
1595300,18,1,2
1595300,23,1,2
1595300,27,1,2
1595300,30,1,2
1595600,21,1,2
1595600,31,0,2
1595600,31,4,2
1595600,32,1,2
1595800,31,0,2
1596300,13,1,4
1596300,13,2,4
1596300,13,3,4
1596300,13,4,4
1596300,13,5,3
1596300,13,6,2
1596300,13,7,2
1596300,13,8,2
1596300,13,11,2
1596300,15,1,4
1596300,15,2,4
1596300,15,3,4
1596300,15,4,4
1596300,15,5,3
1596300,15,6,2
1596300,15,7,2
1596300,15,8,2
1596300,15,11,2
1596300,16,1,4
1596300,16,2,4
1596300,16,3,4
1596300,16,4,4
1596300,16,5,3
1596300,16,7,2
1596300,17,1,9
1596300,17,2,9
1596300,17,3,8
1596300,17,4,8
1596300,17,5,7
1596300,17,6,2
1596300,17,7,2
1596300,17,8,2
1596300,17,11,2
1596300,18,1,3
1596300,19,1,13
1596300,19,2,10
1596300,19,3,10
1596300,19,4,10
1596300,19,5,7
1596300,19,7,2
1596300,19,8,2
1596300,19,10,2
1596300,19,11,2
1596300,20,1,6
1596300,20,2,6
1596300,20,3,6
1596300,20,4,6
1596300,20,5,4
1596300,20,6,2
1596300,20,7,4
1596300,20,8,3
1596300,20,10,2
1596300,20,11,3
1596300,20,13,2
1596300,21,1,13
1596300,21,2,13
1596300,21,3,13
1596300,21,4,13
1596300,21,5,9
1596300,21,6,2
1596300,21,7,6
1596300,21,8,4
1596300,21,10,3
1596300,21,11,4
1596300,21,13,3
1596300,22,0,2
1596300,23,1,13
1596300,23,2,4
1596300,23,3,5
1596300,23,4,4
1596300,23,5,3
1596300,23,6,3
1596300,23,7,2
1596300,23,8,2
1596300,23,11,2
1596300,23,15,2
1596300,24,1,16
1596300,24,2,16
1596300,24,3,16
1596300,24,4,16
1596300,24,5,9
1596300,24,7,7
1596300,24,8,4
1596300,24,10,4
1596300,24,11,4
1596300,24,13,4
1596300,25,0,2
1596300,25,1,10
1596300,25,2,10
1596300,25,3,10
1596300,25,4,10
1596300,25,5,6
1596300,25,6,2
1596300,25,7,4
1596300,25,8,3
1596300,25,10,2
1596300,25,11,3
1596300,25,13,2
1596300,26,1,6
1596300,26,2,6
1596300,26,3,6
1596300,26,4,6
1596300,26,5,5
1596300,26,6,2
1596300,26,7,4
1596300,26,8,3
1596300,26,10,2
1596300,26,11,3
1596300,26,13,2
1596300,27,0,4
1596300,27,1,11
1596300,27,2,5
1596300,27,3,4
1596300,27,4,6
1596300,27,5,4
1596300,27,6,3
1596300,27,7,3
1596300,27,8,3
1596300,27,10,2
1596300,27,11,3
1596300,28,1,12
1596300,28,2,12
1596300,28,3,12
1596300,28,4,13
1596300,28,5,7
1596300,28,6,2
1596300,28,7,6
1596300,28,8,4
1596300,28,10,3
1596300,28,11,4
1596300,28,13,2
1596300,29,1,18
1596300,29,2,15
1596300,29,3,16
1596300,29,4,15
1596300,29,5,10
1596300,29,6,3
1596300,29,7,6
1596300,29,8,4
1596300,29,10,3
1596300,29,11,4
1596300,29,13,3
1596300,30,1,5
1596300,30,2,5
1596300,30,3,5
1596300,30,4,4
1596300,30,5,3
1596300,30,7,3
1596300,30,8,2
1596300,30,10,2
1596300,30,11,2
1596300,31,0,4
1596300,32,1,4
1596300,32,2,4
1596300,32,3,4
1596300,32,4,4
1596300,32,5,3
1596300,32,6,2
1596300,32,7,2
1596300,32,8,2
1596300,32,11,2
1596300,33,1,15
1596300,33,2,13
1596300,33,3,13
1596300,33,4,13
1596300,33,5,10
1596300,33,7,6
1596300,33,8,4
1596300,33,10,3
1596300,33,11,4
1596300,33,13,2
1596300,34,1,14
1596300,34,2,14
1596300,34,3,14
1596300,34,4,12
1596300,34,5,8
1596300,34,7,7
1596300,34,8,4
1596300,34,10,4
1596300,34,11,5
1596300,34,13,3
1596300,35,1,4
1596300,35,2,4
1596300,35,3,4
1596300,35,4,4
1596300,35,5,3
1596300,35,7,2
1596300,36,1,6
1596300,36,2,6
1596300,36,3,6
1596300,36,4,6
1596300,36,5,3
1596300,36,6,2
1596300,36,7,2
1596300,36,8,2
1596300,36,11,2
1596300,37,1,4
1596300,37,2,4
1596300,37,3,4
1596300,37,4,4
1596300,37,5,3
1596300,37,7,2
1596300,39,1,7
1596300,39,2,4
1596300,39,3,4
1596300,39,4,5
1596300,39,5,3
1596300,39,6,3
1596300,39,7,2
1596300,39,8,2
1596300,39,11,2
1596300,40,1,4
1596300,40,2,4
1596300,40,3,4
1596300,40,4,2
1596300,40,5,2
1596300,40,7,2
1596300,41,1,7
1596300,41,2,4
1596300,41,3,4
1596300,41,4,5
1596300,41,5,2
1596300,41,7,2
1596300,42,1,8
1596300,42,2,8
1596300,42,3,8
1596300,42,4,8
1596300,42,5,5
1596300,42,6,2
1596300,42,7,4
1596300,42,8,3
1596300,42,10,2
1596300,42,11,3
1596300,42,13,2
1596300,43,1,4
1596300,43,2,4
1596300,43,3,4
1596300,43,4,4
1596300,43,5,3
1596300,43,6,2
1596300,43,7,2
1596300,43,8,2
1596300,43,11,2
1596600,16,3,2
1596600,19,1,5
1596600,19,2,3
1596600,19,3,5
1596600,19,4,5
1596600,19,5,4
1596600,19,6,3
1596600,20,1,4
1596600,20,2,3
1596600,20,3,4
1596600,20,4,4
1596600,20,5,4
1596600,20,6,2
1596600,21,1,2
1596600,21,2,2
1596600,21,3,4
1596600,21,4,2
1596600,21,5,2
1596600,23,1,6
1596600,23,2,4
1596600,23,3,6
1596600,23,4,5
1596600,23,5,4
1596600,23,6,2
1596600,24,1,6
1596600,24,2,5
1596600,24,3,7
1596600,24,4,6
1596600,24,5,5
1596600,24,6,5
1596600,25,0,2
1596600,25,1,8
1596600,25,2,6
1596600,25,3,8
1596600,25,4,7
1596600,25,5,8
1596600,25,6,4
1596600,27,1,3
1596600,27,3,3
1596600,27,4,3
1596600,27,5,2
1596600,27,6,2
1596600,28,1,8
1596600,28,2,5
1596600,28,3,6
1596600,28,4,6
1596600,28,5,5
1596600,28,6,6
1596600,29,1,5
1596600,29,2,5
1596600,29,3,7
1596600,29,4,5
1596600,29,5,5
1596600,30,1,3
1596600,30,2,4
1596600,30,3,4
1596600,30,4,3
1596600,30,5,4
1596600,30,6,2
1596600,31,3,2
1596600,31,5,2
1596600,32,1,7
1596600,32,2,4
1596600,32,3,4
1596600,32,4,5
1596600,32,5,5
1596600,32,6,4
1596600,33,0,2
1596600,33,1,6
1596600,33,2,6
1596600,33,3,8
1596600,33,4,8
1596600,33,5,5
1596600,33,6,2
1596600,34,0,2
1596600,34,1,4
1596600,34,2,3
1596600,34,3,5
1596600,34,4,4
1596600,34,5,3
1596600,34,6,4
1596600,37,1,2
1596600,37,6,2
1596600,40,1,5
1596600,40,2,2
1596600,40,3,6
1596600,40,4,5
1596600,40,5,5
1596600,40,6,2
1596600,41,1,4
1596600,41,2,4
1596600,41,3,4
1596600,41,4,4
1596600,41,5,4
1596600,41,6,2
1596600,42,1,3
1596600,42,3,3
1596600,42,4,2
1596600,42,5,2
1596600,42,6,2
1598300,18,1,2
1598300,23,1,2
1598300,25,1,3
1598300,25,2,3
1598300,25,3,3
1598300,28,1,3
1598300,28,2,2
1598300,28,3,2
1598300,29,1,2
1598300,30,1,2
1598300,30,2,2
1598300,30,3,3
1598300,32,1,3
1598300,32,2,2
1598300,32,3,2
1598300,34,1,3
1598300,34,2,3
1598300,34,3,3
1598300,35,1,2
1598300,35,2,2
1598300,35,3,2
1598300,39,2,2
1598900,28,1,2
1598900,35,7,2
1599900,22,1,2
1599900,22,2,2
1599900,22,3,2
1599900,22,4,2
1599900,22,5,2
1599900,25,1,2
1599900,25,2,2
1599900,25,3,2
1599900,25,4,2
1599900,25,5,2
1599900,29,1,2
1599900,29,2,2
1599900,29,3,2
1599900,29,4,2
1599900,29,5,2
1599900,30,1,2
1599900,33,1,2
1599900,33,2,2
1599900,33,3,2
1599900,33,4,2
1599900,33,5,2
1600200,20,2,3
1600200,20,4,3
1600200,20,6,3
1600200,20,8,3
1600200,20,10,3
1600200,23,2,4
1600200,23,4,4
1600200,23,6,4
1600200,23,8,4
1600200,23,10,3
1600200,24,2,2
1600200,24,4,2
1600200,24,6,2
1600200,24,8,2
1600200,24,10,2
1600200,27,1,2
1600200,27,2,2
1600200,27,4,2
1600200,27,6,2
1600200,27,8,2
1600200,27,10,2
1600200,28,2,2
1600200,28,4,2
1600200,28,6,2
1600200,28,8,2
1600200,28,10,2
1600200,31,2,3
1600200,31,4,3
1600200,31,6,3
1600200,31,8,3
1600200,31,10,3
1600200,32,2,4
1600200,32,4,4
1600200,32,6,4
1600200,32,8,4
1600200,32,10,3
1600200,36,2,2
1600200,36,4,2
1600200,36,6,2
1600200,36,8,2
1600200,36,10,2
1600200,39,2,3
1600200,39,4,3
1600200,39,6,3
1600200,39,8,3
1600200,39,10,3
1600300,26,1,2
1600300,35,1,2
1601300,18,1,2
1601300,19,1,5
1601300,19,2,5
1601300,19,3,5
1601300,19,4,5
1601300,19,5,5
1601300,19,6,5
1601300,19,7,3
1601300,20,1,5
1601300,20,2,5
1601300,20,3,5
1601300,20,4,5
1601300,20,5,5
1601300,20,6,5
1601300,20,7,5
1601300,21,1,4
1601300,21,2,4
1601300,21,3,4
1601300,21,4,4
1601300,21,5,4
1601300,21,6,3
1601300,22,1,6
1601300,22,2,6
1601300,22,3,6
1601300,22,4,6
1601300,22,5,6
1601300,22,6,5
1601300,23,1,5
1601300,23,2,5
1601300,23,3,5
1601300,23,4,5
1601300,23,5,5
1601300,23,6,5
1601300,23,7,3
1601300,24,1,10
1601300,24,2,10
1601300,24,3,10
1601300,24,4,10
1601300,24,5,10
1601300,24,6,10
1601300,24,7,5
1601300,25,1,12
1601300,25,2,12
1601300,25,3,12
1601300,25,4,12
1601300,25,5,12
1601300,25,6,12
1601300,25,7,4
1601300,26,1,6
1601300,26,2,6
1601300,26,3,6
1601300,26,4,6
1601300,26,5,6
1601300,26,6,6
1601300,26,7,3
1601300,27,0,2
1601300,27,1,10
1601300,27,2,10
1601300,27,3,10
1601300,27,4,10
1601300,27,5,10
1601300,27,6,10
1601300,27,7,5
1601300,28,1,7
1601300,28,2,7
1601300,28,3,7
1601300,28,4,7
1601300,28,5,7
1601300,28,6,7
1601300,28,7,2
1601300,29,1,7
1601300,29,2,7
1601300,29,3,7
1601300,29,4,7
1601300,29,5,7
1601300,29,6,7
1601300,29,7,3
1601300,30,1,7
1601300,30,2,6
1601300,30,3,6
1601300,30,4,6
1601300,30,5,6
1601300,30,6,6
1601300,30,7,2
1601300,31,1,8
1601300,31,2,8
1601300,31,3,8
1601300,31,4,8
1601300,31,5,8
1601300,31,6,8
1601300,31,7,3
1601300,32,1,9
1601300,32,2,9
1601300,32,3,9
1601300,32,4,9
1601300,32,5,9
1601300,32,6,8
1601300,32,7,2
1601300,33,1,6
1601300,33,2,6
1601300,33,3,6
1601300,33,4,6
1601300,33,5,6
1601300,33,6,6
1601300,33,7,4
1601300,34,1,9
1601300,34,2,9
1601300,34,3,9
1601300,34,4,9
1601300,34,5,9
1601300,34,6,9
1601300,34,7,2
1601300,35,1,3
1601300,35,2,3
1601300,35,3,3
1601300,35,4,3
1601300,35,5,3
1601300,35,6,3
1601300,36,1,9
1601300,36,2,9
1601300,36,3,9
1601300,36,4,9
1601300,36,5,9
1601300,36,6,9
1601300,36,7,3
1601300,37,1,2
1601300,37,2,2
1601300,37,3,2
1601300,37,4,2
1601300,37,5,2
1601300,37,6,2
1601300,38,1,6
1601300,38,2,6
1601300,38,3,6
1601300,38,4,6
1601300,38,5,6
1601300,38,6,6
1601300,38,7,4
1601300,39,1,3
1601300,39,2,3
1601300,39,3,3
1601300,39,4,3
1601300,39,5,3
1601300,39,6,3
1601300,40,1,7
1601300,40,2,7
1601300,40,3,7
1601300,40,4,7
1601300,40,5,7
1601300,40,6,7
1601300,40,7,3
1601300,41,1,3
1601300,41,2,3
1601300,41,3,3
1601300,41,4,3
1601300,41,5,3
1601300,41,6,3
1601300,41,7,2
1602300,13,1,2
1602300,17,1,2
1602300,18,1,3
1602300,18,2,3
1602300,18,3,3
1602300,18,4,4
1602300,18,5,3
1602300,18,6,3
1602300,19,1,2
1602300,20,1,4
1602300,20,3,2
1602300,20,5,2
1602300,20,7,2
1602300,20,13,2
1602300,20,19,2
1602300,20,25,2
1602300,21,1,2
1602300,23,1,4
1602300,23,3,2
1602300,23,5,2
1602300,23,7,2
1602300,23,13,2
1602300,23,19,2
1602300,23,25,2
1602300,24,1,2
1602300,25,1,9
1602300,25,2,5
1602300,25,3,6
1602300,25,4,4
1602300,25,5,6
1602300,25,6,3
1602300,25,7,4
1602300,25,8,3
1602300,25,10,4
1602300,25,11,3
1602300,25,13,4
1602300,25,16,3
1602300,25,19,4
1602300,25,22,4
1602300,25,25,4
1602300,25,28,3
1602300,26,1,4
1602300,26,3,2
1602300,26,5,2
1602300,26,7,2
1602300,26,13,2
1602300,26,19,2
1602300,26,25,2
1602300,27,0,2
1602300,27,1,2
1602300,28,1,2
1602300,29,1,9
1602300,29,2,5
1602300,29,3,6
1602300,29,4,4
1602300,29,5,5
1602300,29,6,3
1602300,29,7,4
1602300,29,8,3
1602300,29,10,4
1602300,29,11,3
1602300,29,13,4
1602300,29,16,3
1602300,29,19,4
1602300,29,22,4
1602300,29,25,4
1602300,29,28,3
1602300,31,1,6
1602300,31,3,3
1602300,31,5,3
1602300,31,7,3
1602300,31,13,3
1602300,31,19,3
1602300,31,25,3
1602300,32,1,2
1602300,33,1,3
1602300,33,2,3
1602300,33,3,3
1602300,33,4,4
1602300,33,5,3
1602300,33,6,3
1602300,34,1,2
1602300,35,1,7
1602300,35,2,5
1602300,35,3,5
1602300,35,4,5
1602300,35,5,5
1602300,35,6,3
1602300,35,7,3
1602300,35,8,3
1602300,35,10,3
1602300,35,11,2
1602300,35,13,3
1602300,35,16,3
1602300,35,19,3
1602300,35,22,3
1602300,35,25,3
1602300,35,28,3
1602300,40,1,6
1602300,40,3,3
1602300,40,5,3
1602300,40,7,3
1602300,40,13,3
1602300,40,19,3
1602300,40,22,2
1602300,40,25,3
1602300,41,1,2
1602600,24,1,3
1602600,24,3,2
1602600,24,5,2
1602600,24,7,2
1602600,24,10,2
1602600,25,1,4
1602600,25,2,3
1602600,25,3,3
1602600,25,4,3
1602600,25,5,3
1602600,25,6,3
1602600,25,7,3
1602600,25,8,3
1602600,25,9,3
1602600,25,10,3
1602600,27,0,2
1602600,29,1,4
1602600,29,2,2
1602600,29,3,2
1602600,29,4,2
1602600,29,5,2
1602600,29,6,2
1602600,29,7,2
1602600,29,8,2
1602600,29,9,2
1602600,29,10,2
1602600,31,0,3
1602600,31,5,2
1602600,32,1,3
1602600,32,2,2
1602600,32,3,2
1602600,32,4,2
1602600,32,5,2
1602600,32,6,2
1602600,32,7,2
1602600,32,8,2
1602600,32,9,2
1602600,32,10,2
1602600,34,1,2
1602600,38,1,2
1603300,34,1,2
1603600,25,1,2
1603700,31,0,2
1603800,14,2,2
1603800,14,4,2
1603800,14,5,2
1603800,14,7,2
1603800,16,2,2
1603800,16,4,2
1603800,16,5,2
1603800,16,7,2
1603800,17,2,2
1603800,17,4,2
1603800,17,5,2
1603800,17,7,2
1603800,18,2,2
1603800,18,4,2
1603800,18,5,2
1603800,18,7,2
1603800,23,2,2
1603800,23,4,2
1603800,23,5,2
1603800,23,7,2
1603800,24,1,4
1603800,24,2,8
1603800,24,3,4
1603800,24,4,8
1603800,24,5,8
1603800,24,6,4
1603800,24,7,8
1603800,24,8,3
1603800,28,1,3
1603800,28,2,6
1603800,28,3,3
1603800,28,4,6
1603800,28,5,6
1603800,28,6,3
1603800,28,7,6
1603800,28,8,3
1603800,29,1,2
1603800,29,2,4
1603800,29,3,2
1603800,29,4,4
1603800,29,5,4
1603800,29,6,2
1603800,29,7,4
1603800,29,8,3
1603800,32,1,3
1603800,32,2,5
1603800,32,3,3
1603800,32,4,6
1603800,32,5,6
1603800,32,6,3
1603800,32,7,6
1603800,32,8,3
1603800,33,1,2
1603800,33,2,4
1603800,33,3,2
1603800,33,4,4
1603800,33,5,4
1603800,33,6,2
1603800,33,7,4
1603800,33,8,2
1604200,23,1,2
1604200,23,2,2
1604200,23,3,2
1604200,23,4,2
1604200,23,5,2
1604200,23,6,2
1604200,26,1,2
1604200,26,2,2
1604200,26,3,2
1604200,26,4,2
1604200,26,5,2
1604200,29,1,2
1604200,29,2,2
1604200,29,3,2
1604200,29,4,2
1604200,29,5,2
1604200,29,6,2
1604200,31,1,3
1604200,31,2,3
1604200,31,3,4
1604200,31,4,3
1604200,31,5,4
1604200,31,6,2
1604200,34,1,2
1604200,34,2,2
1604200,34,3,2
1604200,34,4,2
1604200,34,5,2
1604200,34,6,2
1605800,19,1,3
1605800,19,2,3
1605800,19,3,3
1605800,19,4,2
1605800,19,5,3
1605800,19,7,3
1605800,19,8,3
1605800,19,10,3
1605800,19,11,3
1605800,20,1,2
1605800,20,2,2
1605800,20,3,2
1605800,20,4,2
1605800,20,5,2
1605800,20,7,2
1605800,20,8,2
1605800,20,10,2
1605800,20,11,2
1605800,21,1,2
1605800,21,2,5
1605800,21,4,5
1605800,21,5,4
1605800,21,7,5
1605800,21,8,5
1605800,21,10,5
1605800,21,11,5
1605800,21,13,5
1605800,21,14,4
1605800,22,2,2
1605800,22,4,2
1605800,22,5,2
1605800,22,7,2
1605800,22,8,2
1605800,22,10,2
1605800,23,1,3
1605800,23,2,4
1605800,23,3,3
1605800,23,4,4
1605800,23,5,4
1605800,23,7,4
1605800,23,8,4
1605800,23,10,4
1605800,23,11,4
1605800,23,13,3
1605800,24,1,2
1605800,24,2,2
1605800,24,3,2
1605800,24,4,2
1605800,24,10,2
1605800,24,11,2
1605800,25,2,2
1605800,25,4,2
1605800,25,5,2
1605800,25,7,2
1605800,25,8,2
1605800,25,10,2
1605800,25,11,2
1605800,25,13,2
1605800,25,14,2
1605800,26,2,4
1605800,26,4,4
1605800,26,5,4
1605800,26,7,4
1605800,26,8,4
1605800,26,10,4
1605800,26,11,4
1605800,26,13,3
1605800,26,14,3
1605800,27,0,2
1605800,27,1,3
1605800,27,2,3
1605800,27,3,2
1605800,27,4,3
1605800,27,5,2
1605800,27,7,3
1605800,27,8,3
1605800,27,10,3
1605800,27,11,3
1605800,27,13,3
1605800,27,14,2
1605800,28,1,2
1605800,28,2,2
1605800,28,3,2
1605800,28,4,2
1605800,28,5,2
1605800,28,7,2
1605800,28,8,2
1605800,28,10,2
1605800,28,11,2
1605800,28,13,2
1605800,29,1,4
1605800,29,2,6
1605800,29,3,3
1605800,29,4,6
1605800,29,5,5
1605800,29,7,6
1605800,29,8,6
1605800,29,10,6
1605800,29,11,6
1605800,29,12,2
1605800,29,13,5
1605800,29,14,3
1605800,30,1,4
1605800,30,2,4
1605800,30,3,3
1605800,30,4,3
1605800,30,5,3
1605800,30,7,4
1605800,30,8,4
1605800,30,10,4
1605800,30,11,3
1605800,30,13,5
1605800,30,14,2
1605800,31,2,3
1605800,31,4,3
1605800,31,5,3
1605800,31,7,3
1605800,31,8,3
1605800,31,10,3
1605800,31,11,3
1605800,31,13,3
1605800,31,14,3
1605800,32,1,4
1605800,32,2,4
1605800,32,3,4
1605800,32,4,4
1605800,32,5,4
1605800,32,7,4
1605800,32,8,4
1605800,32,10,4
1605800,32,11,4
1605800,34,1,4
1605800,34,2,6
1605800,34,3,3
1605800,34,4,5
1605800,34,5,5
1605800,34,7,5
1605800,34,8,5
1605800,34,10,6
1605800,34,11,6
1605800,34,13,6
1605800,34,14,3
1605800,35,1,2
1605800,35,2,3
1605800,35,4,3
1605800,35,5,2
1605800,35,7,3
1605800,35,8,3
1605800,35,10,3
1605800,35,11,3
1605800,35,13,2
1605800,35,14,2
1605800,36,2,3
1605800,36,4,3
1605800,36,5,3
1605800,36,7,3
1605800,36,8,3
1605800,36,10,3
1605800,36,11,3
1605800,36,13,2
1605800,36,14,2
1605800,37,1,2
1605800,37,2,3
1605800,37,4,3
1605800,37,5,2
1605800,37,7,3
1605800,37,8,3
1605800,37,10,3
1605800,37,11,3
1605800,37,13,2
1605800,37,14,2
1605800,38,1,2
1605800,38,2,2
1605800,38,3,2
1605800,38,4,2
1605800,38,5,2
1605800,38,7,2
1605800,38,8,2
1605800,38,10,2
1605800,38,11,2
1605800,39,1,5
1605800,39,2,7
1605800,39,3,4
1605800,39,4,6
1605800,39,5,6
1605800,39,7,7
1605800,39,8,7
1605800,39,10,7
1605800,39,11,7
1605800,39,13,8
1605800,39,14,3
1609000,29,1,2
1609000,29,2,2
1609000,29,3,2
1609000,29,4,2
1609000,29,5,2
1609000,29,6,2
1609000,29,7,2
1609000,29,8,2
1609000,29,9,2
1609000,29,10,2
1609000,34,1,2
1609000,34,8,2
1609000,38,1,2
1609000,38,2,2
1609000,38,3,2
1609000,38,4,2
1609000,38,5,2
1609000,38,6,2
1609000,38,7,2
1609000,38,8,2
1609000,38,9,2
1609000,38,10,2
1609100,15,11,2
