site_id	date	secchi_meter
WBIC_2393200	2010-05-07	4.7244
WBIC_2393500	2010-05-07	3.6576
WBIC_2900200	2010-05-08	8.6868
WBIC_2079700	2010-05-08	2.7432
WBIC_2268300	2010-05-08	2.286
WBIC_2079800	2010-05-08	2.4384
WBIC_2079800	2010-05-08	2.3622
WBIC_2079800	2010-05-08	2.3622
WBIC_2079800	2010-05-08	2.667
WBIC_2079800	2010-05-08	2.667
WBIC_1519600	2010-05-09	3.2004
WBIC_1260600	2010-05-09	0.6096
WBIC_2741600	2010-05-09	9.7536
WBIC_487500	2010-05-09	9.906
WBIC_1518200	2010-05-09	4.6482
WBIC_2954800	2010-05-09	4.3434
WBIC_2094100	2010-05-09	2.1336
WBIC_1506800	2010-05-09	1.6764
WBIC_2501700	2010-05-09	4.191
WBIC_968100	2010-05-10	5.1816
WBIC_1630100	2010-05-10	10.3632
WBIC_692900	2010-05-10	7.0104
WBIC_2068000	2010-05-10	1.4478
WBIC_2417000	2010-05-10	3.9624
WBIC_1022900	2010-05-10	2.7432
WBIC_1602600	2010-05-12	6.4008
WBIC_1630100	2010-05-12	10.9728
WBIC_2393500	2010-05-12	3.6576
WBIC_2656200	2010-05-12	0.762
WBIC_2094600	2010-05-13	1.2192
WBIC_1831700	2010-05-15	4.8768
WBIC_2092500	2010-05-15	7.0104
WBIC_1591100	2010-05-15	2.7432
WBIC_1630100	2010-05-15	10.0584
WBIC_2742500	2010-05-15	6.5532
WBIC_1603700	2010-05-15	2.4384
WBIC_2275100	2010-05-15	1.8288
WBIC_1593800	2010-05-15	2.22504
WBIC_1589100	2010-05-15	6.4008
WBIC_1598900	2010-05-15	6.4008
WBIC_1569900	2010-05-15	2.286
WBIC_105200	2010-05-15	3.9624
WBIC_1602300	2010-05-15	4.191
WBIC_323800	2010-05-15	1.8288
WBIC_487500	2010-05-15	10.0584
WBIC_2332000	2010-05-15	4.1148
WBIC_2268300	2010-05-15	2.4384
WBIC_494200	2010-05-15	5.6388
WBIC_2353600	2010-05-15	6.7056
WBIC_1881100	2010-05-15	7.1628
WBIC_1542700	2010-05-15	3.6576
WBIC_608400	2010-05-15	3.5814
WBIC_2598600	2010-05-15	9.7536
WBIC_2734000	2010-05-16	5.0292
WBIC_279700	2010-05-16	3.3528
WBIC_2963800	2010-05-16	8.382
WBIC_1630100	2010-05-16	10.5156
WBIC_2464500	2010-05-16	5.715
WBIC_2464500	2010-05-16	6.27888
WBIC_396500	2010-05-16	17.0688
WBIC_1545300	2010-05-16	4.2672
WBIC_1596300	2010-05-16	2.1336
WBIC_1596300	2010-05-16	3.048
WBIC_1596300	2010-05-16	2.7432
WBIC_1596300	2010-05-16	3.6576
WBIC_1004600	2010-05-16	7.9248
WBIC_2734200	2010-05-16	1.2192
WBIC_2732600	2010-05-16	3.6576
WBIC_2495100	2010-05-16	6.7056
WBIC_1018500	2010-05-16	3.81
WBIC_2329300	2010-05-16	4.2672
WBIC_1614100	2010-05-16	4.1148
WBIC_816800	2010-05-16	2.5908
WBIC_968100	2010-05-17	6.6294
WBIC_2268600	2010-05-17	2.1336
WBIC_2620600	2010-05-17	1.9812
WBIC_45200	2010-05-17	7.9248
WBIC_1523000	2010-05-17	3.2004
WBIC_2343200	2010-05-17	6.4008
WBIC_2695800	2010-05-17	2.667
WBIC_394400	2010-05-17	10.9728
WBIC_2691500	2010-05-17	7.62
WBIC_1179900	2010-05-17	0.810768
WBIC_1260600	2010-05-17	0.810768
WBIC_2742100	2010-05-17	13.1826
WBIC_2692900	2010-05-17	2.4384
WBIC_2692900	2010-05-17	1.524
WBIC_2268300	2010-05-17	1.6002
WBIC_2098000	2010-05-17	3.6576
WBIC_2098000	2010-05-17	3.9624
WBIC_2267800	2010-05-17	2.07264
WBIC_2435000	2010-05-17	3.5052
WBIC_2268500	2010-05-17	2.5146
WBIC_1588200	2010-05-17	6.37032
WBIC_1588200	2010-05-17	5.91312
WBIC_2236800	2010-05-18	1.2192
WBIC_1260600	2010-05-18	0.9144
WBIC_2351400	2010-05-18	5.1816
WBIC_1573800	2010-05-18	1.3716
WBIC_1573800	2010-05-18	1.3716
WBIC_1518200	2010-05-18	3.81
WBIC_1600100	2010-05-18	2.4384
WBIC_2109600	2010-05-18	2.286
WBIC_2271600	2010-05-18	1.524
WBIC_1022900	2010-05-18	2.5908
WBIC_2046600	2010-05-18	5.1816
WBIC_1179900	2010-05-18	0.810768
WBIC_2675200	2010-05-18	2.4384
WBIC_968800	2010-05-19	4.2672
WBIC_968800	2010-05-19	4.2672
WBIC_1630100	2010-05-19	11.1252
WBIC_1345700	2010-05-19	1.014984
WBIC_1345700	2010-05-19	1.624584
WBIC_1345700	2010-05-19	1.9812
WBIC_1345700	2010-05-19	1.0668
WBIC_1345700	2010-05-19	2.081784
WBIC_2100800	2010-05-19	4.7244
WBIC_2100800	2010-05-19	4.7244
WBIC_2113300	2010-05-19	4.7244
WBIC_2113300	2010-05-19	4.572
WBIC_1179900	2010-05-19	0.9906
WBIC_2678100	2010-05-19	2.4384
WBIC_853200	2010-05-19	3.2004
WBIC_397100	2010-05-19	3.5052
WBIC_672300	2010-05-19	8.382
WBIC_2310200	2010-05-19	4.572
WBIC_1884100	2010-05-19	9.7536
WBIC_2435000	2010-05-19	4.572
WBIC_399200	2010-05-19	3.048
WBIC_760900	2010-05-19	5.1816
WBIC_2694000	2010-05-19	12.8016
WBIC_2694000	2010-05-19	12.4968
WBIC_1630100	2010-05-20	11.2776
WBIC_692400	2010-05-20	7.0104
WBIC_835800	2010-05-20	2.4384
WBIC_2344000	2010-05-20	3.6576
WBIC_2390800	2010-05-20	7.3152
WBIC_848800	2010-05-20	3.6576
WBIC_2732600	2010-05-20	5.0292
WBIC_2732600	2010-05-20	4.3434
WBIC_2490500	2010-05-20	7.65048
WBIC_793600	2010-05-21	4.8768
WBIC_793600	2010-05-21	1.8288
WBIC_793600	2010-05-21	4.8768
WBIC_2900200	2010-05-21	8.8392
WBIC_2393500	2010-05-21	3.3528
WBIC_1539700	2010-05-22	3.9624
WBIC_1539700	2010-05-22	2.8194
WBIC_802600	2010-05-22	4.8006
WBIC_804600	2010-05-22	2.1336
WBIC_804600	2010-05-22	3.048
WBIC_167000	2010-05-22	3.5052
WBIC_323800	2010-05-22	1.8288
WBIC_197300	2010-05-22	5.2578
WBIC_1881100	2010-05-22	6.5532
WBIC_2336800	2010-05-22	2.4384
WBIC_471200	2010-05-23	3.3528
WBIC_471200	2010-05-23	3.3528
WBIC_2641000	2010-05-23	1.524
WBIC_2283300	2010-05-23	1.9812
WBIC_1603800	2010-05-23	2.8194
WBIC_98600	2010-05-23	0.3048
WBIC_98600	2010-05-23	0.3048
WBIC_2152800	2010-05-23	1.2954
WBIC_2152800	2010-05-23	1.6002
WBIC_46000	2010-05-23	5.7912
WBIC_1602300	2010-05-23	4.3434
WBIC_2488100	2010-05-23	1.524
WBIC_1875900	2010-05-23	4.4196
WBIC_1875900	2010-05-23	4.4196
WBIC_1018500	2010-05-23	3.81
WBIC_1613000	2010-05-24	1.8288
WBIC_2079000	2010-05-24	3.81
WBIC_1630100	2010-05-24	12.8016
WBIC_793600	2010-05-24	5.1816
WBIC_793600	2010-05-24	4.8768
WBIC_793600	2010-05-24	2.286
WBIC_1571100	2010-05-24	1.3716
WBIC_692900	2010-05-24	6.7056
WBIC_809600	2010-05-24	4.2672
WBIC_191100	2010-05-24	4.572
WBIC_2624600	2010-05-24	1.9812
WBIC_779200	2010-05-24	14.0208
WBIC_2094100	2010-05-24	2.1336
WBIC_2079800	2010-05-24	1.9812
WBIC_2079800	2010-05-24	1.9812
WBIC_2079800	2010-05-24	2.1336
WBIC_1614100	2010-05-24	4.572
WBIC_1527800	2010-05-25	5.334
WBIC_1630100	2010-05-25	12.8016
WBIC_853200	2010-05-25	2.9718
WBIC_2314100	2010-05-25	4.572
WBIC_2344000	2010-05-25	4.7244
WBIC_2344000	2010-05-25	4.7244
WBIC_98600	2010-05-25	1.524
WBIC_98600	2010-05-25	1.524
WBIC_1295400	2010-05-25	1.2192
WBIC_376900	2010-05-25	7.0104
WBIC_191100	2010-05-25	4.572
WBIC_2741600	2010-05-25	10.9728
WBIC_487500	2010-05-25	9.3726
WBIC_2435000	2010-05-25	4.4196
WBIC_1022900	2010-05-25	2.4384
WBIC_2858100	2010-05-26	3.81
WBIC_1630100	2010-05-26	12.8016
WBIC_1345700	2010-05-26	1.49352
WBIC_1345700	2010-05-26	2.01168
WBIC_1345700	2010-05-26	1.92024
WBIC_1589100	2010-05-26	6.7056
WBIC_672900	2010-05-26	8.3058
WBIC_2094600	2010-05-26	0.9144
WBIC_2268300	2010-05-26	2.1336
WBIC_1445600	2010-05-26	2.286
WBIC_1345700	2010-05-26	1.31064
WBIC_1345700	2010-05-26	0.9144
WBIC_2656200	2010-05-26	0.762
WBIC_766000	2010-05-26	4.2672
WBIC_2956800	2010-05-26	3.81
WBIC_1176400	2010-05-26	3.3528
WBIC_2706800	2010-05-27	4.8768
WBIC_1591100	2010-05-27	4.1148
WBIC_1630100	2010-05-27	12.0396
WBIC_545400	2010-05-27	2.9718
WBIC_1345700	2010-05-27	2.1336
WBIC_1345700	2010-05-27	3.048
WBIC_1345700	2010-05-27	2.37744
WBIC_1345700	2010-05-27	0.85344
WBIC_1345700	2010-05-27	0.85344
WBIC_1345700	2010-05-27	2.7432
WBIC_1345700	2010-05-27	1.524
WBIC_2420600	2010-05-27	1.3716
WBIC_850300	2010-05-27	2.9718
WBIC_2490500	2010-05-27	7.40664
WBIC_1179900	2010-05-27	0.762
WBIC_1345700	2010-05-27	1.31064
WBIC_1629500	2010-05-28	5.4864
WBIC_2311100	2010-05-28	5.30352
WBIC_2381900	2010-05-28	3.81
WBIC_2381900	2010-05-28	3.81
WBIC_1630100	2010-05-28	12.0396
WBIC_2316600	2010-05-28	3.5052
WBIC_1593800	2010-05-28	2.7432
WBIC_2400600	2010-05-28	0.9144
WBIC_2393200	2010-05-28	3.9624
WBIC_2598600	2010-05-28	9.906
WBIC_2268600	2010-05-29	2.5908
WBIC_968800	2010-05-29	4.2672
WBIC_1630100	2010-05-29	12.6492
WBIC_1537800	2010-05-29	3.2766
WBIC_1603700	2010-05-29	2.1336
WBIC_1539700	2010-05-29	4.4958
WBIC_1539700	2010-05-29	3.048
WBIC_1589100	2010-05-29	7.3152
WBIC_1598900	2010-05-29	6.7056
WBIC_2334400	2010-05-29	5.0292
WBIC_2236800	2010-05-29	1.3716
WBIC_2113300	2010-05-29	3.5052
WBIC_2113300	2010-05-29	3.5052
WBIC_2429300	2010-05-29	2.7432
WBIC_1518200	2010-05-29	4.4958
WBIC_1609100	2010-05-29	2.7432
WBIC_555700	2010-05-29	5.7912
WBIC_2501700	2010-05-29	5.6388
WBIC_1609600	2010-05-29	2.4384
WBIC_1609600	2010-05-29	2.4384
WBIC_2392000	2010-05-29	4.572
WBIC_816800	2010-05-29	1.524
WBIC_816800	2010-05-29	1.0668
WBIC_816800	2010-05-29	1.524
WBIC_816800	2010-05-29	2.286
WBIC_279700	2010-05-30	3.6576
WBIC_1630100	2010-05-30	12.4968
WBIC_2275100	2010-05-30	6.5532
WBIC_2953100	2010-05-30	7.0104
WBIC_995000	2010-05-30	3.048
WBIC_802600	2010-05-30	4.8768
WBIC_804600	2010-05-30	1.2192
WBIC_804600	2010-05-30	2.4384
WBIC_1545300	2010-05-30	3.048
WBIC_853200	2010-05-30	4.191
WBIC_1602300	2010-05-30	4.4196
WBIC_323800	2010-05-30	2.1336
WBIC_389300	2010-05-30	2.1336
WBIC_494200	2010-05-30	3.81
WBIC_1506800	2010-05-30	1.4478
WBIC_2336800	2010-05-30	2.8956
WBIC_968100	2010-05-31	5.715
WBIC_2953800	2010-05-31	3.5052
WBIC_2734000	2010-05-31	6.7056
WBIC_2092500	2010-05-31	5.9436
WBIC_1630100	2010-05-31	12.8016
WBIC_97700	2010-05-31	1.3716
WBIC_1603800	2010-05-31	2.2098
WBIC_677100	2010-05-31	3.048
WBIC_2464500	2010-05-31	5.1816
WBIC_2464500	2010-05-31	4.6482
WBIC_735100	2010-05-31	1.524
WBIC_396500	2010-05-31	11.43
WBIC_2275300	2010-05-31	0.9144
WBIC_1596300	2010-05-31	2.1336
WBIC_1596300	2010-05-31	3.3528
WBIC_1596300	2010-05-31	2.7432
WBIC_38700	2010-05-31	3.5052
WBIC_1595600	2010-05-31	5.1816
WBIC_1875900	2010-05-31	5.0292
WBIC_1875900	2010-05-31	5.0292
WBIC_322800	2010-05-31	4.4196
WBIC_1881100	2010-05-31	4.2672
WBIC_717400	2010-05-31	5.0292
WBIC_2416900	2010-05-31	1.524
WBIC_2435000	2010-05-31	3.6576
WBIC_2903100	2010-05-31	6.4008
WBIC_2599400	2010-05-31	3.048
WBIC_1613500	2010-05-31	3.81
WBIC_250000	2010-05-31	2.2098
WBIC_835100	2010-06-01	0.6096
WBIC_835100	2010-06-01	0.762
WBIC_1427400	2010-06-01	1.2
WBIC_1427400	2010-06-01	1.2
WBIC_1427400	2010-06-01	1.2
WBIC_1427400	2010-06-01	1.2
WBIC_1427400	2010-06-01	1.2
WBIC_1427400	2010-06-01	1.2
WBIC_1427400	2010-06-01	0.5
WBIC_1427400	2010-06-01	0.5
WBIC_1427400	2010-06-01	0.5
WBIC_1629500	2010-06-01	5.1816
WBIC_1519600	2010-06-01	4.2
WBIC_1519600	2010-06-01	4.2
WBIC_1579700	2010-06-01	3.048
WBIC_1004600	2010-06-01	7.4676
WBIC_2704200	2010-06-01	2.7432
WBIC_2704200	2010-06-01	2.4384
WBIC_1516500	2010-06-01	2.5
WBIC_1516500	2010-06-01	2.5
WBIC_180300	2010-06-01	0.4572
WBIC_1516500	2010-06-01	2
WBIC_1516500	2010-06-01	2
WBIC_1542700	2010-06-01	3.81
WBIC_1179900	2010-06-01	0.8382
WBIC_1378100	2010-06-02	1.92024
WBIC_1378100	2010-06-02	3.32232
WBIC_1345700	2010-06-02	0.6858
WBIC_1345700	2010-06-02	0.966216
WBIC_1345700	2010-06-02	3.023616
WBIC_1345700	2010-06-02	2.767584
WBIC_1345700	2010-06-02	1.243584
WBIC_1260600	2010-06-02	0.9144
WBIC_1260600	2010-06-02	2.337816
WBIC_1179900	2010-06-02	1.143
WBIC_1260600	2010-06-02	1.271016
WBIC_1378100	2010-06-02	2.07264
WBIC_1378100	2010-06-02	2.22504
WBIC_1378100	2010-06-02	1.2192
WBIC_2094600	2010-06-02	0.9144
WBIC_2098000	2010-06-02	1.524
WBIC_2098000	2010-06-02	1.524
WBIC_2098000	2010-06-02	1.524
WBIC_1595300	2010-06-02	1.1
WBIC_1595300	2010-06-02	1.1
WBIC_2417000	2010-06-02	4.572
WBIC_1378100	2010-06-02	2.7432
WBIC_1378100	2010-06-02	2.49936
WBIC_1378100	2010-06-02	3.10896
WBIC_1528300	2010-06-02	1.9
WBIC_1528300	2010-06-02	1.9
WBIC_1528300	2010-06-02	1.3
WBIC_1528300	2010-06-02	1.3
WBIC_1528300	2010-06-02	1.5
WBIC_1528300	2010-06-02	1.5
WBIC_2963800	2010-06-03	3.9624
WBIC_1630100	2010-06-03	12.8016
WBIC_793600	2010-06-03	2.4384
WBIC_793600	2010-06-03	3.3528
WBIC_2902900	2010-06-03	7.62
WBIC_1542300	2010-06-03	5.8
WBIC_1542300	2010-06-03	5.8
WBIC_1179900	2010-06-03	1.4478
WBIC_1543900	2010-06-03	6
WBIC_1543900	2010-06-03	6
WBIC_2624600	2010-06-03	0.9906
WBIC_2964100	2010-06-03	3.6576
WBIC_2310400	2010-06-03	3.5814
WBIC_1579900	2010-06-03	3.048
WBIC_2268300	2010-06-03	2.286
WBIC_1506800	2010-06-03	2
WBIC_1506800	2010-06-03	1.8
WBIC_1506800	2010-06-03	1.8
WBIC_1506800	2010-06-03	2
WBIC_1536300	2010-06-03	5.6
WBIC_1536300	2010-06-03	5.6
WBIC_1542700	2010-06-03	7.3
WBIC_1542700	2010-06-03	7.3
WBIC_1022900	2010-06-03	2.5908
WBIC_793600	2010-06-04	4.2672
WBIC_793600	2010-06-04	3.6576
WBIC_2400600	2010-06-04	0.9144
WBIC_837100	2010-06-04	1.143
WBIC_2393500	2010-06-04	3.048
WBIC_2858100	2010-06-05	3.5052
WBIC_279700	2010-06-05	4.2672
WBIC_1630100	2010-06-05	12.954
WBIC_2461100	2010-06-05	5.4864
WBIC_848800	2010-06-05	3.9624
WBIC_1602300	2010-06-05	4.1148
WBIC_2079700	2010-06-05	1.64592
WBIC_1609100	2010-06-05	2.5146
WBIC_2094100	2010-06-05	1.2192
WBIC_2311700	2010-06-05	1.6764
WBIC_2435000	2010-06-05	3.9624
WBIC_1609600	2010-06-05	2.3622
WBIC_1609600	2010-06-05	2.3622
WBIC_2598600	2010-06-05	8.2296
WBIC_816800	2010-06-05	1.6002
WBIC_816800	2010-06-05	1.0668
WBIC_2268600	2010-06-06	2.4384
WBIC_2734000	2010-06-06	7.0104
WBIC_775900	2010-06-06	5.4864
WBIC_2334400	2010-06-06	3.7338
WBIC_1004600	2010-06-06	6.096
WBIC_1619700	2010-06-06	2.8194
WBIC_2094300	2010-06-06	1.3716
WBIC_1018500	2010-06-06	3.6576
WBIC_2392000	2010-06-06	4.2672
WBIC_250000	2010-06-06	2.5146
WBIC_2081200	2010-06-07	7.1628
WBIC_1630100	2010-06-07	13.4112
WBIC_1537800	2010-06-07	3.048
WBIC_45200	2010-06-07	9.4488
WBIC_1599900	2010-06-07	1.6764
WBIC_1571100	2010-06-07	1.6764
WBIC_1593800	2010-06-07	3.13944
WBIC_835800	2010-06-07	2.1336
WBIC_853200	2010-06-07	2.1336
WBIC_1589100	2010-06-07	7.62
WBIC_716800	2010-06-07	3.5052
WBIC_716800	2010-06-07	5.334
WBIC_672900	2010-06-07	9.144
WBIC_848800	2010-06-07	3.3528
WBIC_2236800	2010-06-07	1.2192
WBIC_2113300	2010-06-07	3.2004
WBIC_2113300	2010-06-07	3.3528
WBIC_802600	2010-06-07	4.4196
WBIC_394400	2010-06-07	7.62
WBIC_853200	2010-06-07	3.7338
WBIC_1542600	2010-06-07	2.234184
WBIC_2742100	2010-06-07	9.2202
WBIC_1004600	2010-06-07	8.0772
WBIC_1004600	2010-06-07	8.0772
WBIC_2732600	2010-06-07	3.6576
WBIC_1518200	2010-06-07	3.3528
WBIC_2393500	2010-06-07	4.572
WBIC_179800	2010-06-07	4.572
WBIC_2435000	2010-06-07	3.9624
WBIC_1588200	2010-06-07	6.15696
WBIC_1588200	2010-06-07	5.4864
WBIC_1614100	2010-06-07	4.6482
WBIC_2336800	2010-06-07	2.7432
WBIC_2316600	2010-06-08	2.4384
WBIC_679300	2010-06-08	3.048
WBIC_1595600	2010-06-08	3.9624
WBIC_1600100	2010-06-08	2.7432
WBIC_1445600	2010-06-08	2.286
WBIC_1345700	2010-06-09	1.0668
WBIC_1345700	2010-06-09	1.3716
WBIC_1345700	2010-06-09	1.03632
WBIC_1345700	2010-06-09	1.0668
WBIC_1844000	2010-06-09	3.74904
WBIC_197300	2010-06-09	3.9624
WBIC_795100	2010-06-09	1.524
WBIC_1345700	2010-06-09	1.2192
WBIC_1345700	2010-06-09	1.0668
WBIC_2656200	2010-06-09	0.762
WBIC_2105100	2010-06-10	3.429
WBIC_1591100	2010-06-10	2.7432
WBIC_973000	2010-06-10	7.0104
WBIC_1345700	2010-06-10	1.0668
WBIC_1345700	2010-06-10	1.88976
WBIC_1345700	2010-06-10	1.524
WBIC_1345700	2010-06-10	1.0668
WBIC_1345700	2010-06-10	1.8288
WBIC_1345700	2010-06-10	0.9144
WBIC_2343200	2010-06-10	6.096
WBIC_2381100	2010-06-10	1.524
WBIC_487500	2010-06-10	5.7912
WBIC_1579900	2010-06-10	3.048
WBIC_2417000	2010-06-10	3.9624
WBIC_1022900	2010-06-10	2.7432
WBIC_1179900	2010-06-10	1.2192
WBIC_1179900	2010-06-10	1.0668
WBIC_1345700	2010-06-10	0.64008
WBIC_1629500	2010-06-11	4.7244
WBIC_809600	2010-06-11	5.1816
WBIC_2464500	2010-06-12	4.4958
WBIC_2464500	2010-06-12	4.572
WBIC_167000	2010-06-12	3.048
WBIC_2732600	2010-06-12	4.3434
WBIC_2732600	2010-06-12	3.5052
WBIC_968800	2010-06-13	3.9624
WBIC_417400	2010-06-13	5.334
WBIC_417400	2010-06-13	3.81
WBIC_2105100	2010-06-13	3.5052
WBIC_279700	2010-06-13	3.6576
WBIC_2326700	2010-06-13	1.905
WBIC_1603800	2010-06-13	1.9812
WBIC_1519600	2010-06-13	4.8768
WBIC_692900	2010-06-13	7.62
WBIC_2400600	2010-06-13	1.09728
WBIC_1602300	2010-06-13	4.7244
WBIC_2094300	2010-06-13	1.0668
WBIC_1875900	2010-06-13	3.9624
WBIC_494200	2010-06-13	4.1148
WBIC_1605800	2010-06-13	2.7432
WBIC_717400	2010-06-13	4.2672
WBIC_2068000	2010-06-13	1.4478
WBIC_2068000	2010-06-13	1.3716
WBIC_2435000	2010-06-13	3.2004
WBIC_2392000	2010-06-13	5.1054
WBIC_2615100	2010-06-14	1.524
WBIC_1589100	2010-06-14	5.7912
WBIC_1179900	2010-06-14	0.8382
WBIC_396500	2010-06-14	7.9248
WBIC_702600	2010-06-14	5.6388
WBIC_2492100	2010-06-14	4.2672
WBIC_2393200	2010-06-14	3.9624
WBIC_2329300	2010-06-14	3.81
WBIC_1022900	2010-06-14	2.5908
WBIC_608400	2010-06-14	2.2098
WBIC_2675200	2010-06-14	2.7432
WBIC_793600	2010-06-15	4.1148
WBIC_793600	2010-06-15	4.4958
WBIC_793600	2010-06-15	1.8288
WBIC_793600	2010-06-15	3.5052
WBIC_1599900	2010-06-15	1.8288
WBIC_2902900	2010-06-15	6.5532
WBIC_2381800	2010-06-15	4.572
WBIC_2334400	2010-06-15	3.3528
WBIC_1260600	2010-06-15	1.2192
WBIC_1179900	2010-06-15	0.813816
WBIC_1260600	2010-06-15	1.091184
WBIC_853200	2010-06-15	2.286
WBIC_2732600	2010-06-15	2.8956
WBIC_1609100	2010-06-15	2.3622
WBIC_1881100	2010-06-15	4.572
WBIC_2306300	2010-06-15	3.048
WBIC_1609600	2010-06-15	1.905
WBIC_1542700	2010-06-15	4.2672
WBIC_795100	2010-06-15	1.6764
WBIC_827100	2010-06-15	5.4864
WBIC_2275100	2010-06-16	6.4008
WBIC_853200	2010-06-16	1.7526
WBIC_672900	2010-06-16	8.382
WBIC_2236800	2010-06-16	1.0668
WBIC_804600	2010-06-16	1.6764
WBIC_804600	2010-06-16	2.1336
WBIC_2678100	2010-06-16	4.2672
WBIC_191100	2010-06-16	5.4864
WBIC_2624600	2010-06-16	0.9144
WBIC_2094600	2010-06-16	0.6096
WBIC_2310400	2010-06-16	3.048
WBIC_2268300	2010-06-16	1.6764
WBIC_779200	2010-06-16	11.5824
WBIC_1506800	2010-06-16	1.0668
WBIC_2435000	2010-06-16	2.8956
WBIC_760900	2010-06-16	3.6576
WBIC_2336800	2010-06-16	2.1336
WBIC_1179900	2010-06-16	0.862584
WBIC_968100	2010-06-17	5.7912
WBIC_1630100	2010-06-17	12.3444
WBIC_1345700	2010-06-17	0.661416
WBIC_1345700	2010-06-17	0.8382
WBIC_1345700	2010-06-17	1.423416
WBIC_1345700	2010-06-17	1.0668
WBIC_1345700	2010-06-17	0.890016
WBIC_2390800	2010-06-17	3.59664
WBIC_2113300	2010-06-17	2.4384
WBIC_2113300	2010-06-17	2.4384
WBIC_394400	2010-06-17	6.7056
WBIC_1596300	2010-06-17	1.524
WBIC_1596300	2010-06-17	2.1336
WBIC_1596300	2010-06-17	1.524
WBIC_1596300	2010-06-17	2.7432
WBIC_323800	2010-06-17	1.6764
WBIC_487500	2010-06-17	5.8674
WBIC_1518200	2010-06-17	2.4384
WBIC_1445600	2010-06-17	2.286
WBIC_2268500	2010-06-17	1.9812
WBIC_1588200	2010-06-17	5.69976
WBIC_1588200	2010-06-17	5.45592
WBIC_1614100	2010-06-17	3.7338
WBIC_1614100	2010-06-17	3.7338
WBIC_1179900	2010-06-17	0.9144
WBIC_1831700	2010-06-18	4.1148
WBIC_2382300	2010-06-18	2.5908
WBIC_1630100	2010-06-18	11.7348
WBIC_45200	2010-06-18	6.096
WBIC_2316600	2010-06-18	2.4384
WBIC_2316600	2010-06-18	3.5052
WBIC_2316600	2010-06-18	3.048
WBIC_848800	2010-06-18	2.4384
WBIC_848800	2010-06-18	2.286
WBIC_809600	2010-06-18	5.1816
WBIC_1595600	2010-06-18	2.7432
WBIC_2599400	2010-06-18	3.9624
WBIC_1629500	2010-06-19	4.3434
WBIC_2464500	2010-06-19	4.4196
WBIC_2464500	2010-06-19	4.8768
WBIC_167000	2010-06-19	3.2004
WBIC_46000	2010-06-19	4.572
WBIC_2954800	2010-06-19	3.429
WBIC_2311700	2010-06-19	1.524
WBIC_36200	2010-06-19	2.1336
WBIC_1445600	2010-06-19	1.905
WBIC_2953800	2010-06-20	3.1242
WBIC_2734000	2010-06-20	5.1816
WBIC_2105100	2010-06-20	4.1148
WBIC_1527800	2010-06-20	4.0386
WBIC_2641000	2010-06-20	0.762
WBIC_971600	2010-06-20	6.0198
WBIC_2381900	2010-06-20	3.81
WBIC_1537800	2010-06-20	2.4384
WBIC_2903800	2010-06-20	6.0198
WBIC_2326700	2010-06-20	1.6002
WBIC_2275100	2010-06-20	7.3152
WBIC_1603800	2010-06-20	1.6764
WBIC_1593800	2010-06-20	2.4384
WBIC_775900	2010-06-20	5.1816
WBIC_2621100	2010-06-20	3.9624
WBIC_1598900	2010-06-20	3.6576
WBIC_396500	2010-06-20	8.0772
WBIC_394400	2010-06-20	9.4488
WBIC_2381100	2010-06-20	0.8382
WBIC_1545300	2010-06-20	1.2192
WBIC_1596300	2010-06-20	1.8288
WBIC_1596300	2010-06-20	2.7432
WBIC_1596300	2010-06-20	1.8288
WBIC_1596300	2010-06-20	3.3528
WBIC_1602300	2010-06-20	4.953
WBIC_2351400	2010-06-20	4.2672
WBIC_837100	2010-06-20	0.6858
WBIC_2741600	2010-06-20	5.334
WBIC_2332000	2010-06-20	1.905
WBIC_2903700	2010-06-20	6.858
WBIC_2692900	2010-06-20	1.2192
WBIC_2692900	2010-06-20	1.0668
WBIC_1005800	2010-06-20	3.5052
WBIC_1596600	2010-06-20	1.3716
WBIC_2732600	2010-06-20	4.0386
WBIC_2732600	2010-06-20	3.9624
WBIC_1515200	2010-06-20	1.524
WBIC_2094300	2010-06-20	0.762
WBIC_2956500	2010-06-20	5.1816
WBIC_2492100	2010-06-20	4.572
WBIC_2743300	2010-06-20	4.2672
WBIC_389300	2010-06-20	2.1336
WBIC_107900	2010-06-20	4.4196
WBIC_2882300	2010-06-20	1.524
WBIC_1018500	2010-06-20	3.81
WBIC_717400	2010-06-20	4.1148
WBIC_1513000	2010-06-20	0.9144
WBIC_2903100	2010-06-20	7.239
WBIC_2392000	2010-06-20	5.8674
WBIC_1613500	2010-06-20	3.5052
WBIC_2046600	2010-06-20	3.048
WBIC_2858100	2010-06-21	2.4384
WBIC_1523600	2010-06-21	2.7432
WBIC_25300	2010-06-21	2.1336
WBIC_25300	2010-06-21	3.9624
WBIC_2963800	2010-06-21	4.572
WBIC_1602600	2010-06-21	4.4
WBIC_1602600	2010-06-21	4.4
WBIC_1538600	2010-06-21	5.4864
WBIC_1538600	2010-06-21	9.4488
WBIC_1519600	2010-06-21	4.572
WBIC_1571100	2010-06-21	1.3716
WBIC_2695800	2010-06-21	2.5908
WBIC_2344000	2010-06-21	4.7244
WBIC_1631900	2010-06-21	3.3
WBIC_1631900	2010-06-21	3.6
WBIC_1631900	2010-06-21	3.3
WBIC_1631900	2010-06-21	3.6
WBIC_2691500	2010-06-21	3.9624
