"WBIC","DATETIME","DEPTH","WTEMP"
804600,"2004-06-08",14,13.6
804600,"2004-06-08",15,13.1
804600,"2004-06-08",16,13
804600,"2004-06-08",17,12.9
804600,"2004-06-08",18,12.9
804600,"2004-06-08",19,12.8
804600,"2004-06-08",20,12.8
804600,"2004-06-08",21,12.8
804600,"2004-06-08",22,12.8
804600,"2004-06-08",22.2,12.8
804600,"2004-06-22",0,21
804600,"2004-06-22",1,21
804600,"2004-06-22",2,20.9
804600,"2004-06-22",3,20.8
804600,"2004-06-22",4,20.6
804600,"2004-06-22",5,20.5
804600,"2004-06-22",6,20.5
804600,"2004-06-22",7,20.4
804600,"2004-06-22",7.5,19.5
804600,"2004-06-22",8,17.9
804600,"2004-06-22",9,16.7
804600,"2004-06-22",10,16
804600,"2004-06-22",11,14.9
804600,"2004-06-22",12,14.8
804600,"2004-06-22",13,14.5
804600,"2004-06-22",14,14.3
804600,"2004-06-22",15,14.2
804600,"2004-06-22",16,14.1
804600,"2004-06-22",17,13.7
804600,"2004-06-22",18,13.7
804600,"2004-06-22",19,13.7
804600,"2004-06-22",20,13.8
804600,"2004-06-22",21,13.7
804600,"2004-06-22",21.6,13.8
804600,"2004-07-07",0,21.7
804600,"2004-07-07",1,21.7
804600,"2004-07-07",2,21.7
804600,"2004-07-07",3,21.7
804600,"2004-07-07",4,21.7
804600,"2004-07-07",5,21.7
804600,"2004-07-07",6,21.7
804600,"2004-07-07",7,21.7
804600,"2004-07-07",8,19.4
804600,"2004-07-07",9,18.6
804600,"2004-07-07",10,17.4
804600,"2004-07-07",11,15.8
804600,"2004-07-07",12,15.2
804600,"2004-07-07",13,14.8
804600,"2004-07-07",14,14.6
804600,"2004-07-07",15,14.5
804600,"2004-07-07",16,14.5
804600,"2004-07-07",17,14.5
804600,"2004-07-07",18,14.3
804600,"2004-07-07",19,14.3
804600,"2004-07-07",20,14.2
804600,"2004-07-07",21.7,14
804600,"2004-07-20",0,25.2
804600,"2004-07-20",1,24.2
804600,"2004-07-20",2,23.9
804600,"2004-07-20",3,23.7
804600,"2004-07-20",4,23.6
804600,"2004-07-20",5,23.4
804600,"2004-07-20",5.5,23.1
804600,"2004-07-20",6,22.2
804600,"2004-07-20",6.5,21.8
804600,"2004-07-20",7,21.7
804600,"2004-07-20",7.5,21.6
804600,"2004-07-20",8,21.2
804600,"2004-07-20",8.5,20.2
804600,"2004-07-20",9,20
804600,"2004-07-20",9.5,18.6
804600,"2004-07-20",10,17
804600,"2004-07-20",10.5,16.3
804600,"2004-07-20",11,15.8
804600,"2004-07-20",11.5,15.3
804600,"2004-07-20",12,15
804600,"2004-07-20",13,14.6
804600,"2004-07-20",14,14.4
804600,"2004-07-20",15,14.2
804600,"2004-07-20",16,14.1
804600,"2004-07-20",17,14
804600,"2004-07-20",18,14
804600,"2004-07-20",19,13.8
804600,"2004-07-20",20,13.8
804600,"2004-07-20",21,13.8
804600,"2004-07-20",22,13.6
804600,"2004-07-20",22.1,13.5
804600,"2004-08-05",0,24.5
804600,"2004-08-05",1,24.1
804600,"2004-08-05",2,23.7
804600,"2004-08-05",3,23.6
804600,"2004-08-05",4,23.5
804600,"2004-08-05",5,23.4
804600,"2004-08-05",6,23.2
804600,"2004-08-05",6.5,23.1
804600,"2004-08-05",7,23
804600,"2004-08-05",7.5,22.2
804600,"2004-08-05",8,20.4
804600,"2004-08-05",8.5,20.1
804600,"2004-08-05",9,19.6
804600,"2004-08-05",9.5,17.9
804600,"2004-08-05",10,17.5
804600,"2004-08-05",10.5,16.8
804600,"2004-08-05",11,15.6
804600,"2004-08-05",12,14.8
804600,"2004-08-05",13,14.7
804600,"2004-08-05",14,14.2
804600,"2004-08-05",15,14
804600,"2004-08-05",16,14
804600,"2004-08-05",17,14
804600,"2004-08-05",18,14
804600,"2004-08-05",19,14
804600,"2004-08-05",20,14
804600,"2004-08-05",21,14
804600,"2004-08-05",22,14
804600,"2004-08-16",0,20.5
804600,"2004-08-16",1,20.5
804600,"2004-08-16",2,20.5
804600,"2004-08-16",3,20.5
804600,"2004-08-16",4,20.4
804600,"2004-08-16",5,20.4
804600,"2004-08-16",6,20.3
804600,"2004-08-16",7,20.2
804600,"2004-08-16",8,20
804600,"2004-08-16",9,19.5
804600,"2004-08-16",10,17.4
804600,"2004-08-16",11,15
804600,"2004-08-16",12,14.5
804600,"2004-08-16",13,14
804600,"2004-08-16",14,14
804600,"2004-08-16",15,13.9
804600,"2004-08-16",16,13.9
804600,"2004-08-16",17,13.9
804600,"2004-08-16",18,13.9
804600,"2004-08-16",19,13.8
804600,"2004-08-16",20,13.8
804600,"2004-08-16",21,13.8
804600,"2004-08-16",22,13.8
804600,"2004-09-09",0,21.4
804600,"2004-09-09",1,21.4
804600,"2004-09-09",2,21.4
804600,"2004-09-09",3,21.3
804600,"2004-09-09",4,21.3
804600,"2004-09-09",5,21.3
804600,"2004-09-09",6,21.2
804600,"2004-09-09",7,21.2
804600,"2004-09-09",8,21.1
804600,"2004-09-09",9,20.9
804600,"2004-09-09",10,20.2
804600,"2004-09-09",10.5,18.5
804600,"2004-09-09",11,18
804600,"2004-09-09",12,16.6
804600,"2004-09-09",13,16
804600,"2004-09-09",14,15.2
804600,"2004-09-09",15,14.5
804600,"2004-09-09",16,14.5
804600,"2004-09-09",17,14.5
804600,"2004-09-09",18,14.5
804600,"2004-09-09",19,14.5
804600,"2004-09-09",20,14.5
804600,"2004-09-09",21,14.5
804600,"2004-09-09",22,14.5
804600,"2004-09-09",22.1,14.5
804600,"2004-10-06",0,16.9
804600,"2004-10-06",1,16.8
804600,"2004-10-06",2,16.7
804600,"2004-10-06",3,16.7
804600,"2004-10-06",4,16.7
804600,"2004-10-06",5,16.7
804600,"2004-10-06",6,16.7
804600,"2004-10-06",7,16.7
804600,"2004-10-06",8,16.6
804600,"2004-10-06",9,16.6
804600,"2004-10-06",10,16.6
804600,"2004-10-06",11,16.6
804600,"2004-10-06",12,16.5
804600,"2004-10-06",13,16.3
804600,"2004-10-06",14,16.1
804600,"2004-10-06",14.5,15.9
804600,"2004-10-06",15,15.6
804600,"2004-10-06",15.5,15.5
804600,"2004-10-06",16,15.2
804600,"2004-10-06",17,14.6
804600,"2004-10-06",18,14.2
804600,"2004-10-06",19,14.2
804600,"2004-10-06",20,14.2
804600,"2004-10-06",21,14.2
804600,"2004-10-06",22,14.2
804600,"2004-10-06",22.1,14.2
804600,"2004-11-04",0,12
804600,"2004-11-04",1,12
804600,"2004-11-04",2,12
804600,"2004-11-04",3,12
804600,"2004-11-04",4,12
804600,"2004-11-04",5,12
804600,"2004-11-04",6,12
804600,"2004-11-04",7,12
804600,"2004-11-04",8,12
804600,"2004-11-04",9,12
804600,"2004-11-04",10,12
804600,"2004-11-04",11,12
804600,"2004-11-04",12,12
804600,"2004-11-04",13,12
804600,"2004-11-04",14,12
804600,"2004-11-04",15,12
804600,"2004-11-04",16,12
804600,"2004-11-04",17,12
804600,"2004-11-04",18,12
804600,"2004-11-04",19,12
804600,"2004-11-04",20,12
804600,"2004-11-04",21,12
804600,"2004-11-04",21.5,12
804600,"2005-02-03",0,1.4
804600,"2005-02-03",1,1.4
804600,"2005-02-03",2,1.4
804600,"2005-02-03",3,1.4
804600,"2005-02-03",4,1.5
804600,"2005-02-03",5,1.6
804600,"2005-02-03",6,1.8
804600,"2005-02-03",7,1.9
804600,"2005-02-03",8,1.9
804600,"2005-02-03",9,2.1
804600,"2005-02-03",10,2.2
804600,"2005-02-03",11,2.4
804600,"2005-02-03",12,2.5
804600,"2005-02-03",13,2.7
804600,"2005-02-03",14,2.8
804600,"2005-02-03",15,2.8
804600,"2005-02-03",16,3
804600,"2005-02-03",17,3
804600,"2005-02-03",18,3
804600,"2005-02-03",19,3.1
804600,"2005-02-03",20,3.3
804600,"2005-02-03",21,3.4
804600,"2005-02-03",21.8,3.8
804600,"2005-04-18",0,12.4
804600,"2005-04-18",1,12.1
804600,"2005-04-18",2,11.5
804600,"2005-04-18",3,11
804600,"2005-04-18",4,10.7
804600,"2005-04-18",5,9.5
804600,"2005-04-18",6,8.1
804600,"2005-04-18",7,7.9
804600,"2005-04-18",8,7.8
804600,"2005-04-18",9,7.8
804600,"2005-04-18",10,7.7
804600,"2005-04-18",11,7.6
804600,"2005-04-18",12,7.5
804600,"2005-04-18",13,7.5
804600,"2005-04-18",14,7.4
804600,"2005-04-18",15,7.4
804600,"2005-04-18",16,7.3
804600,"2005-04-18",17,7.3
804600,"2005-04-18",18,7.3
804600,"2005-04-18",19,7.3
804600,"2005-04-18",20,7.3
804600,"2005-04-18",21,7.3
804600,"2005-04-18",22,7.3
804600,"2005-04-27",0,9.8
804600,"2005-04-27",1,9.8
804600,"2005-04-27",2,9.8
804600,"2005-04-27",3,9.8
804600,"2005-04-27",4,9.8
804600,"2005-04-27",5,9.8
804600,"2005-04-27",6,9.8
804600,"2005-04-27",7,9.8
804600,"2005-04-27",8,9.8
804600,"2005-04-27",9,9.8
804600,"2005-04-27",10,9.8
804600,"2005-04-27",11,9.8
804600,"2005-04-27",12,9.8
804600,"2005-04-27",13,9.8
804600,"2005-04-27",14,9.8
804600,"2005-04-27",15,9.8
804600,"2005-04-27",16,9.8
804600,"2005-04-27",17,9.8
804600,"2005-04-27",18,9.8
804600,"2005-04-27",19,9.9
804600,"2005-04-27",20,9.9
804600,"2005-04-27",21,9.9
804600,"2005-04-27",21.9,10.5
804600,"2005-05-10",0,12.9
804600,"2005-05-10",1,12.9
804600,"2005-05-10",2,12.8
804600,"2005-05-10",3,12.7
804600,"2005-05-10",4,12.7
804600,"2005-05-10",5,12.6
804600,"2005-05-10",6,12.4
804600,"2005-05-10",7,12
804600,"2005-05-10",8,11.5
804600,"2005-05-10",9,11.1
804600,"2005-05-10",10,10.9
804600,"2005-05-10",11,10.7
804600,"2005-05-10",12,10.6
804600,"2005-05-10",13,10.4
804600,"2005-05-10",14,10.1
804600,"2005-05-10",15,9.9
804600,"2005-05-10",16,9.8
804600,"2005-05-10",17,9.8
804600,"2005-05-10",18,9.7
804600,"2005-05-10",19,9.7
804600,"2005-05-10",20,9.8
804600,"2005-05-10",21,9.9
804600,"2005-05-10",22,10.1
804600,"2005-05-10",22.1,10.1
804600,"2005-05-24",0,15.6
804600,"2005-05-24",1,15.4
804600,"2005-05-24",2,15.2
804600,"2005-05-24",3,15
804600,"2005-05-24",4,15
804600,"2005-05-24",5,14.9
804600,"2005-05-24",6,14.9
804600,"2005-05-24",7,14.7
804600,"2005-05-24",7.5,14.7
804600,"2005-05-24",8,14.6
804600,"2005-05-24",8.5,14.3
804600,"2005-05-24",9,13.7
804600,"2005-05-24",9.5,13.5
804600,"2005-05-24",10,12.9
804600,"2005-05-24",10.5,12.9
804600,"2005-05-24",11,12.4
804600,"2005-05-24",12,12.1
804600,"2005-05-24",13,11.8
804600,"2005-05-24",14,11.6
804600,"2005-05-24",15,11.5
804600,"2005-05-24",16,11.5
804600,"2005-05-24",17,11.4
804600,"2005-05-24",18,11.4
804600,"2005-05-24",19,11.4
804600,"2005-05-24",20,11.4
804600,"2005-05-24",21,11.5
804600,"2005-05-24",21.3,11.5
804600,"2005-06-07",0,21.6
804600,"2005-06-07",1,21.5
804600,"2005-06-07",2,21.1
804600,"2005-06-07",2.5,20.9
804600,"2005-06-07",3,20.5
804600,"2005-06-07",3.5,20.4
804600,"2005-06-07",4,20.2
804600,"2005-06-07",4.5,19.9
804600,"2005-06-07",5,19.2
804600,"2005-06-07",5.5,18.8
804600,"2005-06-07",6,18.2
804600,"2005-06-07",6.5,17.4
804600,"2005-06-07",7,16.8
804600,"2005-06-07",7.5,16.6
804600,"2005-06-07",8,16.6
804600,"2005-06-07",8.5,16.3
804600,"2005-06-07",9,15
804600,"2005-06-07",9.5,14.6
804600,"2005-06-07",10,14.3
804600,"2005-06-07",10.5,13.7
804600,"2005-06-07",11,13.3
804600,"2005-06-07",11.5,13
804600,"2005-06-07",12,12.7
804600,"2005-06-07",12.5,12.6
804600,"2005-06-07",13,12.3
804600,"2005-06-07",13.5,12.3
804600,"2005-06-07",14,12.1
804600,"2005-06-07",15,12.1
804600,"2005-06-07",16,12.1
804600,"2005-06-07",17,12.1
804600,"2005-06-07",18,12.1
804600,"2005-06-07",19,12.1
804600,"2005-06-07",20,12.1
804600,"2005-06-07",21,12
804600,"2005-06-07",22,12
804600,"2005-06-07",22.1,12
804600,"2005-06-21",0,25.5
804600,"2005-06-21",1,25.3
804600,"2005-06-21",2,24.7
804600,"2005-06-21",2.5,24.3
804600,"2005-06-21",3,23.3
804600,"2005-06-21",3.5,22.5
804600,"2005-06-21",4,22
804600,"2005-06-21",4.5,21.8
804600,"2005-06-21",5,21.4
804600,"2005-06-21",5.5,21
804600,"2005-06-21",6,20.5
804600,"2005-06-21",6.5,19.9
804600,"2005-06-21",7,17.7
804600,"2005-06-21",7.5,16.1
804600,"2005-06-21",8,15.7
804600,"2005-06-21",8.5,14.8
804600,"2005-06-21",9,14.3
804600,"2005-06-21",9.5,13.9
804600,"2005-06-21",10,13.4
804600,"2005-06-21",11,13
804600,"2005-06-21",12,12.7
804600,"2005-06-21",13,12.6
804600,"2005-06-21",14,12.4
804600,"2005-06-21",15,12.3
804600,"2005-06-21",16,12.3
804600,"2005-06-21",17,12.3
804600,"2005-06-21",18,12.3
804600,"2005-06-21",19,12.3
804600,"2005-06-21",20,12.3
804600,"2005-06-21",21,12.4
804600,"2005-06-21",21.9,12.5
804600,"2005-07-05",0,24.4
804600,"2005-07-05",1,24.2
804600,"2005-07-05",2,23.9
804600,"2005-07-05",3,23.7
804600,"2005-07-05",4,23.5
804600,"2005-07-05",5,23.4
804600,"2005-07-05",5.5,23.3
804600,"2005-07-05",6,23.2
804600,"2005-07-05",6.5,23
804600,"2005-07-05",7,22.2
804600,"2005-07-05",7.5,20.6
804600,"2005-07-05",8,17.3
804600,"2005-07-05",8.5,16.2
804600,"2005-07-05",9,15.2
804600,"2005-07-05",9.5,14.7
804600,"2005-07-05",10,13.7
804600,"2005-07-05",11,13.1
804600,"2005-07-05",12,12.9
804600,"2005-07-05",13,12.7
804600,"2005-07-05",14,12.6
804600,"2005-07-05",15,12.5
804600,"2005-07-05",16,12.4
804600,"2005-07-05",17,12.4
804600,"2005-07-05",18,12.4
804600,"2005-07-05",19,12.4
804600,"2005-07-05",20,12.3
804600,"2005-07-05",21,12.3
804600,"2005-07-05",22,12.3
804600,"2005-07-19",0,27.3
804600,"2005-07-19",1,26.5
804600,"2005-07-19",2,26
804600,"2005-07-19",2.5,25.9
804600,"2005-07-19",3,25.7
804600,"2005-07-19",3.5,25.6
804600,"2005-07-19",4,25.2
804600,"2005-07-19",4.5,25
804600,"2005-07-19",5,24
804600,"2005-07-19",5.5,23.4
804600,"2005-07-19",6,21.6
804600,"2005-07-19",6.5,20.2
804600,"2005-07-19",7,18.8
804600,"2005-07-19",7.5,17.7
804600,"2005-07-19",8,16.4
804600,"2005-07-19",8.5,15.5
804600,"2005-07-19",9,14.6
804600,"2005-07-19",9.5,14.2
804600,"2005-07-19",10,13
804600,"2005-07-19",11,12.9
804600,"2005-07-19",12,12.7
804600,"2005-07-19",13,12.6
804600,"2005-07-19",14,12.5
804600,"2005-07-19",15,12.4
804600,"2005-07-19",16,12.4
804600,"2005-07-19",17,12.4
804600,"2005-07-19",18,12.4
804600,"2005-07-19",19,12.4
804600,"2005-07-19",20,12.4
804600,"2005-07-19",21,12.5
804600,"2005-07-19",22,12.3
804600,"2005-07-19",22.1,12.3
804600,"2005-08-03",0,25.7
804600,"2005-08-03",1,25.5
804600,"2005-08-03",2,25.3
804600,"2005-08-03",3,24.9
804600,"2005-08-03",4,24.6
804600,"2005-08-03",5,24.3
804600,"2005-08-03",6,23.7
804600,"2005-08-03",6.5,22.5
804600,"2005-08-03",7,21.9
804600,"2005-08-03",7.5,20.4
804600,"2005-08-03",8,18.8
804600,"2005-08-03",9,15.1
804600,"2005-08-03",10,13.9
804600,"2005-08-03",11,13.2
804600,"2005-08-03",12,12.9
804600,"2005-08-03",13,12.8
804600,"2005-08-03",14,12.7
804600,"2005-08-03",15,12.6
804600,"2005-08-03",16,12.6
804600,"2005-08-03",17,12.6
804600,"2005-08-03",18,12.6
804600,"2005-08-03",19,12.6
804600,"2005-08-03",20,12.6
804600,"2005-08-03",21,12.6
804600,"2005-08-03",22,12.6
804600,"2005-08-15",0,26.4
804600,"2005-08-15",1,25.3
804600,"2005-08-15",2,25.1
804600,"2005-08-15",3,24.9
804600,"2005-08-15",4,24.8
804600,"2005-08-15",5,24.7
804600,"2005-08-15",6,24.6
804600,"2005-08-15",7,24.3
804600,"2005-08-15",7.5,24.1
804600,"2005-08-15",8,23.2
804600,"2005-08-15",8.5,19.7
804600,"2005-08-15",9,17.5
804600,"2005-08-15",9.5,16.2
804600,"2005-08-15",10,14.9
804600,"2005-08-15",11,13.3
804600,"2005-08-15",12,13
804600,"2005-08-15",13,12.8
804600,"2005-08-15",14,12.7
804600,"2005-08-15",15,12.6
804600,"2005-08-15",16,12.6
804600,"2005-08-15",17,12.5
804600,"2005-08-15",18,12.5
804600,"2005-08-15",19,12.5
804600,"2005-08-15",20,12.5
804600,"2005-08-15",21,12.5
804600,"2005-08-15",21.8,12.5
804600,"2005-08-30",0,24.3
804600,"2005-08-30",1,24.2
804600,"2005-08-30",2,24.1
804600,"2005-08-30",3,24
804600,"2005-08-30",4,23.9
804600,"2005-08-30",5,23.8
804600,"2005-08-30",6,23.3
804600,"2005-08-30",7,23.1
804600,"2005-08-30",7.5,23
804600,"2005-08-30",8,22.6
804600,"2005-08-30",8.5,22.3
804600,"2005-08-30",9,20.3
804600,"2005-08-30",9.5,18.3
804600,"2005-08-30",10,15.8
804600,"2005-08-30",11,14.4
804600,"2005-08-30",12,13.4
804600,"2005-08-30",13,12.8
804600,"2005-08-30",14,12.7
804600,"2005-08-30",15,12.6
804600,"2005-08-30",16,12.6
804600,"2005-08-30",17,12.6
804600,"2005-08-30",18,12.5
804600,"2005-08-30",19,12.5
804600,"2005-08-30",20,12.5
804600,"2005-08-30",21,12.5
804600,"2005-08-30",21.8,12.5
804600,"2005-09-27",0,21.1
804600,"2005-09-27",1,21.1
804600,"2005-09-27",2,21.1
804600,"2005-09-27",3,21
804600,"2005-09-27",4,21
804600,"2005-09-27",5,20.9
804600,"2005-09-27",6,20.8
804600,"2005-09-27",7,20.8
804600,"2005-09-27",8,20.7
804600,"2005-09-27",9,20.7
804600,"2005-09-27",9.5,20.5
804600,"2005-09-27",10,19.7
804600,"2005-09-27",10.5,17.5
804600,"2005-09-27",11,15.6
804600,"2005-09-27",11.5,14.5
804600,"2005-09-27",12,13.7
804600,"2005-09-27",13,13.5
804600,"2005-09-27",14,12.9
804600,"2005-09-27",15,12.8
804600,"2005-09-27",16,12.7
804600,"2005-09-27",17,12.6
804600,"2005-09-27",18,12.6
804600,"2005-09-27",19,12.6
804600,"2005-09-27",20,12.6
804600,"2005-09-27",21,12.6
804600,"2005-09-27",22,12.5
804600,"2005-09-27",22.1,12.5
804600,"2005-11-03",0,12.8
804600,"2005-11-03",1,12.6
804600,"2005-11-03",2,12.5
804600,"2005-11-03",3,12.5
804600,"2005-11-03",4,12.4
804600,"2005-11-03",5,12.4
804600,"2005-11-03",6,12.4
804600,"2005-11-03",7,12.4
804600,"2005-11-03",8,12.4
804600,"2005-11-03",9,12.4
804600,"2005-11-03",10,12.4
804600,"2005-11-03",11,12.4
804600,"2005-11-03",12,12.4
804600,"2005-11-03",13,12.4
804600,"2005-11-03",14,12.4
804600,"2005-11-03",15,12.4
804600,"2005-11-03",16,12.4
804600,"2005-11-03",17,12.4
804600,"2005-11-03",18,12.4
804600,"2005-11-03",19,12.4
804600,"2005-11-03",20,12.6
804600,"2005-11-03",20.5,12.6
804600,"2005-11-03",21,12.7
804600,"2005-11-03",21.5,12.9
804600,"2006-04-05",0,5.9
804600,"2006-04-05",1,5.3
804600,"2006-04-05",2,5.1
804600,"2006-04-05",3,4.9
804600,"2006-04-05",4,4.9
804600,"2006-04-05",5,4.9
804600,"2006-04-05",6,4.9
804600,"2006-04-05",7,4.9
804600,"2006-04-05",8,4.9
804600,"2006-04-05",9,4.9
804600,"2006-04-05",10,4.9
804600,"2006-04-05",11,5
804600,"2006-04-05",12,5
804600,"2006-04-05",13,5
804600,"2006-04-05",14,5
804600,"2006-04-05",15,5
804600,"2006-04-05",16,5
804600,"2006-04-05",17,5
804600,"2006-04-05",18,5.1
804600,"2006-04-05",19,5.2
804600,"2006-04-05",20,5.3
804600,"2006-04-05",21,5.5
804600,"2006-04-05",21.4,5.5
804600,"2006-04-19",0,9.8
804600,"2006-04-19",1,9.8
804600,"2006-04-19",2,9.7
804600,"2006-04-19",3,9.7
804600,"2006-04-19",4,9.5
804600,"2006-04-19",5,9.4
804600,"2006-04-19",6,9.3
804600,"2006-04-19",7,9.2
804600,"2006-04-19",8,9.1
804600,"2006-04-19",9,9.1
804600,"2006-04-19",10,9
804600,"2006-04-19",11,8.8
804600,"2006-04-19",12,8.8
804600,"2006-04-19",13,8.5
804600,"2006-04-19",14,8.1
804600,"2006-04-19",15,8
804600,"2006-04-19",16,7.9
804600,"2006-04-19",17,7.9
804600,"2006-04-19",18,7.9
804600,"2006-04-19",19,7.8
804600,"2006-04-19",20,7.7
804600,"2006-04-19",21,7.7
804600,"2006-04-19",21.6,7.7
804600,"2006-05-03",0,12.5
804600,"2006-05-03",1,12.4
804600,"2006-05-03",2,12.3
804600,"2006-05-03",3,12.1
804600,"2006-05-03",4,11.9
804600,"2006-05-03",5,11.9
804600,"2006-05-03",6,11.8
804600,"2006-05-03",7,11.7
804600,"2006-05-03",8,11.6
804600,"2006-05-03",9,11.5
804600,"2006-05-03",10,11.4
804600,"2006-05-03",11,11.3
804600,"2006-05-03",12,11.3
804600,"2006-05-03",13,11.2
804600,"2006-05-03",14,11.1
804600,"2006-05-03",15,11
804600,"2006-05-03",16,11
804600,"2006-05-03",17,11
804600,"2006-05-03",18,10.9
804600,"2006-05-03",19,10.8
804600,"2006-05-03",20,10.8
804600,"2006-05-03",21,10.7
804600,"2006-05-03",22,10.7
804600,"2006-05-16",0,12.4
804600,"2006-05-16",1,12.4
804600,"2006-05-16",2,12.3
804600,"2006-05-16",3,12.2
804600,"2006-05-16",4,12.1
804600,"2006-05-16",5,12.1
804600,"2006-05-16",6,12.1
804600,"2006-05-16",7,12.1
804600,"2006-05-16",8,12.1
804600,"2006-05-16",9,12.1
804600,"2006-05-16",10,12.1
804600,"2006-05-16",11,12.1
804600,"2006-05-16",12,12.1
804600,"2006-05-16",13,12.1
804600,"2006-05-16",14,12.1
804600,"2006-05-16",15,12.1
804600,"2006-05-16",16,12.1
804600,"2006-05-16",17,12.1
804600,"2006-05-16",18,12.1
804600,"2006-05-16",19,12.1
804600,"2006-05-16",20,12.1
804600,"2006-05-16",21,12.1
804600,"2006-05-16",21.6,12.1
804600,"2006-05-31",0,21.5
804600,"2006-05-31",1,21.5
804600,"2006-05-31",2,21.4
804600,"2006-05-31",3,21.3
804600,"2006-05-31",4,21
804600,"2006-05-31",5,20
804600,"2006-05-31",6,17.4
804600,"2006-05-31",7,16
804600,"2006-05-31",8,15.2
804600,"2006-05-31",9,14.3
804600,"2006-05-31",10,14.1
804600,"2006-05-31",11,13.7
804600,"2006-05-31",12,13.4
804600,"2006-05-31",13,13.1
804600,"2006-05-31",14,12.8
804600,"2006-05-31",15,12.6
804600,"2006-05-31",16,12.4
804600,"2006-05-31",17,12.4
804600,"2006-05-31",18,12.3
804600,"2006-05-31",19,12.3
804600,"2006-05-31",20,12.3
804600,"2006-05-31",21,12.3
804600,"2006-05-31",21.7,12.3
804600,"2006-06-13",0,23.1
804600,"2006-06-13",1,21.1
804600,"2006-06-13",2,20.7
804600,"2006-06-13",3,20.5
804600,"2006-06-13",4,20.4
804600,"2006-06-13",5,20
804600,"2006-06-13",6,19.6
804600,"2006-06-13",6.5,17.7
804600,"2006-06-13",7,15.8
804600,"2006-06-13",7.5,14.9
804600,"2006-06-13",8,14.5
804600,"2006-06-13",9,13.9
804600,"2006-06-13",10,13.1
804600,"2006-06-13",11,12.8
804600,"2006-06-13",12,12.7
804600,"2006-06-13",13,12.5
804600,"2006-06-13",14,12.4
804600,"2006-06-13",15,12.4
804600,"2006-06-13",16,12.3
804600,"2006-06-13",17,12.3
804600,"2006-06-13",18,12.3
804600,"2006-06-13",19,12.2
804600,"2006-06-13",20,12.2
804600,"2006-06-13",21,12.2
804600,"2006-06-13",22,12.2
804600,"2006-06-13",22.1,12.2
804600,"2006-06-27",0,22.8
804600,"2006-06-27",1,22.7
804600,"2006-06-27",2,22.3
804600,"2006-06-27",3,22
804600,"2006-06-27",4,21.9
804600,"2006-06-27",5,21.7
804600,"2006-06-27",6,21.7
804600,"2006-06-27",7,21.6
804600,"2006-06-27",7.5,21.2
804600,"2006-06-27",8,18
804600,"2006-06-27",8.5,15.6
804600,"2006-06-27",9,15
804600,"2006-06-27",9.5,14.9
804600,"2006-06-27",10,14.1
804600,"2006-06-27",11,13.1
804600,"2006-06-27",12,12.9
804600,"2006-06-27",13,12.7
804600,"2006-06-27",14,12.5
804600,"2006-06-27",15,12.5
804600,"2006-06-27",16,12.4
804600,"2006-06-27",17,12.4
804600,"2006-06-27",18,12.3
804600,"2006-06-27",19,12.3
804600,"2006-06-27",20,12.3
804600,"2006-06-27",20.6,12.3
804600,"2006-07-12",0,24.3
804600,"2006-07-12",1,24.2
804600,"2006-07-12",2,23.9
804600,"2006-07-12",3,23.7
804600,"2006-07-12",4,23.4
804600,"2006-07-12",5,23.3
804600,"2006-07-12",6,23.2
804600,"2006-07-12",6.5,23.1
804600,"2006-07-12",7,22.5
804600,"2006-07-12",7.5,21.6
804600,"2006-07-12",8,20.4
804600,"2006-07-12",8.5,19.5
804600,"2006-07-12",9,18.3
804600,"2006-07-12",9.5,17.2
804600,"2006-07-12",10,16.2
804600,"2006-07-12",10.5,15.3
804600,"2006-07-12",11,14.6
804600,"2006-07-12",11.5,13.9
804600,"2006-07-12",12,13.7
804600,"2006-07-12",13,13.2
804600,"2006-07-12",14,12.7
804600,"2006-07-12",15,12.6
804600,"2006-07-12",16,12.5
804600,"2006-07-12",17,12.5
804600,"2006-07-12",18,12.4
804600,"2006-07-12",19,12.4
804600,"2006-07-12",20,12.4
804600,"2006-07-12",21,12.4
804600,"2006-07-12",21.9,12.4
804600,"2006-07-25",0,25
804600,"2006-07-25",1,24.9
804600,"2006-07-25",2,24.8
804600,"2006-07-25",3,24.8
804600,"2006-07-25",4,24.7
804600,"2006-07-25",5,24.6
804600,"2006-07-25",6,24.5
804600,"2006-07-25",6.5,24
804600,"2006-07-25",7,22.3
804600,"2006-07-25",7.5,21.5
804600,"2006-07-25",8,20.5
804600,"2006-07-25",8.5,19.3
804600,"2006-07-25",9,17.3
804600,"2006-07-25",9.5,15.8
804600,"2006-07-25",10,14.7
804600,"2006-07-25",11,13.8
804600,"2006-07-25",12,13.3
804600,"2006-07-25",13,13
804600,"2006-07-25",14,12.8
804600,"2006-07-25",15,12.7
804600,"2006-07-25",16,12.7
804600,"2006-07-25",17,12.7
804600,"2006-07-25",18,12.7
804600,"2006-07-25",19,12.6
804600,"2006-07-25",20,12.6
804600,"2006-07-25",21,12.6
804600,"2006-07-25",21.5,12.6
804600,"2006-08-08",0,26.5
804600,"2006-08-08",1,26.5
804600,"2006-08-08",2,26.4
804600,"2006-08-08",3,26.3
804600,"2006-08-08",4,26.2
804600,"2006-08-08",5,26.2
804600,"2006-08-08",6,26.1
804600,"2006-08-08",6.5,25.9
804600,"2006-08-08",7,24.5
804600,"2006-08-08",7.5,23.6
804600,"2006-08-08",8,22.6
